Object ID,Object Name,Primary Object Type,Secondary Object Type,Max Potential Damage: Structure,Max Potential Damage: Content,Ground Elevation,X Coordinate,Y Coordinate,Aggregation Label: Census Block,Ground Floor Height,Extraction Method,Damage Function: Structure,Damage Function: Content,geometry,Zoning_map,Land_use_map
573785818,573785818,RES,RES1-3SNB,308853.077,154426.538,10.07577363,-79.93268368,32.77494276,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93268368 32.774942759),SR-5,Neighborhood
573785822,573785822,RES,RES3A,548698.639,274349.319,10.46825693,-79.93311344,32.77500485,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93311344 32.775004853),SR-4,Neighborhood
573785824,573785824,RES,RES1-2SNB,283978.897,141989.448,10.34863698,-79.93272994,32.77510314,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93272994 32.775103143),SR-5,Neighborhood
573785829,573785829,RES,RES1-3SNB,350388.811,175194.405,10.4739624,-79.93277277,32.77533084,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93277277 32.775330838),SR-5,Neighborhood
573785835,573785835,RES,RES1-2SNB,401521.78,200760.89,11.24484369,-79.93319615,32.77551813,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93319615 32.775518126),SR-4,Neighborhood
573785862,573785862,COM,RES4,359664.136,179832.068,11.09377407,-79.93319429,32.77528937,450000000000000.0,1,centroid,RES4,RES4,POINT (-79.93319429 32.775289372),SR-4,Neighborhood
573785881,573785881,RES,RES3A,569645.503,284822.751,6.889657306,-79.93276144,32.77176457,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93276144 32.771764566),SR-4,Neighborhood
573785893,573785893,RES,RES3B,429959.343,214979.671,6.726700392,-79.93278038,32.77194384,450000000000000.0,1,centroid,RES3B,RES3B,POINT (-79.93278038 32.771943839),SR-4,Neighborhood
573785909,573785909,RES,RES1-2SWB,765082.983,382541.491,6.68002573,-79.93250085,32.77257023,450000000000000.0,1,centroid,RES1-2SWB,RES1-2SWB,POINT (-79.93250085 32.772570233),SR-4,Neighborhood
573785923,573785923,RES,RES1-1SNB,362759.729,181379.864,8.50167358,-79.93293189,32.77302771,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93293189 32.77302771),SR-4,Neighborhood
573785937,573785937,RES,RES1-3SNB,402854.138,201427.069,7.845348199,-79.93264071,32.77354176,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93264071 32.773541761),SR-4,Neighborhood
573785943,573785943,COM,RES4,1766943.44,883471.724,10.00428795,-79.93348458,32.77370648,450000000000000.0,1,centroid,RES4,RES4,POINT (-79.93348458 32.773706484),SR-3,Neighborhood
573785952,573785952,RES,RES1-1SNB,254092.507,127046.253,9.664484362,-79.93290514,32.7738958,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93290514 32.773895802),SR-5,Neighborhood
573785960,573785960,RES,RES3A,460985.216,230492.608,9.338928788,-79.93286039,32.77400841,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93286039 32.774008405),SR-5,Neighborhood
573785972,573785972,COM,RES4,306288.802,153144.401,8.238413466,-79.93320286,32.77412311,450000000000000.0,1,centroid,RES4,RES4,POINT (-79.93320286 32.774123107),SR-3,Neighborhood
573785978,573785978,RES,RES3A,615199.018,307599.509,9.595408678,-79.93298733,32.77428303,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93298733 32.774283026),SR-5,Neighborhood
573785980,573785980,RES,RES1-2SNB,334573.565,167286.782,10.01122775,-79.93290608,32.77431751,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93290608 32.774317505),SR-5,Neighborhood
573831672,573831672,RES,RES1-3SWB,561431.82,280715.91,11.19486261,-79.93148619,32.77476087,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.93148619 32.774760872),SR-5,Neighborhood
573831674,573831674,PUB,GOV1,63728.8178,63728.8178,11.19486261,-79.93148619,32.77476087,450000000000000.0,1,centroid,GOV1,GOV1,POINT (-79.93148619 32.774760872),SR-5,Neighborhood
573831676,573831676,RES,RES1-2SNB,281628.918,140814.459,10.86380651,-79.93237436,32.77481789,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93237436 32.774817891),SR-5,Neighborhood
573831687,573831687,RES,RES1-2SNB,333588.869,166794.434,11.22193735,-79.93184157,32.77476979,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93184157 32.774769794),SR-5,Neighborhood
573831705,573831705,RES,RES1-2SNB,207424.581,103712.29,11.00142206,-79.93227468,32.77520938,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93227468 32.775209382),SR-5,Neighborhood
573831725,573831725,COM,COM4,179232.711,179232.711,11.38290979,-79.93185937,32.77554519,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.93185937 32.775545192),SR-5,Neighborhood
573831742,573831742,COM,COM4,511208.061,511208.061,12.71533569,-79.9322801,32.77614988,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.9322801 32.776149882),LB,City Centers
573831748,573831748,COM,COM3,1034912.23,1034912.23,10.80129281,-79.93162921,32.77607049,450000000000000.0,1,centroid,COM3,COM3,POINT (-79.93162921 32.77607049),LB,City Centers
573831750,573831750,COM,COM2,713048.953,713048.953,10.80129281,-79.93162921,32.77607049,450000000000000.0,1,centroid,COM2,COM2,POINT (-79.93162921 32.77607049),LB,City Centers
573831754,573831754,RES,RES1-3SNB,636495.698,318247.849,12.19144213,-79.93207714,32.77621425,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93207714 32.776214253),LB,City Centers
573841005,573841005,RES,RES1-1SNB,192687.449,96343.7246,6.178079512,-79.93215196,32.7708921,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93215196 32.770892097),SR-4,Neighborhood
573841008,573841008,RES,RES3A,479882.427,239941.213,4.802042885,-79.93360475,32.77083786,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93360475 32.770837864),SR-3,Neighborhood
573841016,573841016,RES,RES1-1SNB,362026.411,181013.205,5.993981331,-79.93271903,32.77115479,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93271903 32.771154785),SR-4,Neighborhood
573841019,573841019,RES,RES1-2SNB,360368.809,180184.404,6.066107647,-79.93225783,32.77121081,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93225783 32.771210807),SR-4,Neighborhood
573841021,573841021,RES,RES1-2SNB,531324.588,265662.294,5.853848225,-79.93336519,32.77133823,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93336519 32.771338226),SR-4,Neighborhood
573841023,573841023,RES,RES1-2SNB,482033.138,241016.569,7.225296391,-79.93254517,32.77133385,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93254517 32.771333852),SR-4,Neighborhood
573841025,573841025,RES,RES1-2SNB,430269.479,215134.739,5.295716806,-79.93301629,32.7713949,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93301629 32.771394898),SR-4,Neighborhood
573841026,573841026,RES,RES1-1SNB,264822.503,132411.251,5.196822372,-79.93292011,32.77142414,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93292011 32.77142414),SR-4,Neighborhood
574268211,574268211,RES,RES3A,478476.949,239238.474,7.643769508,-79.93176892,32.77181657,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93176892 32.771816573),SR-4,Neighborhood
574268213,574268213,RES,RES3A,421721.657,210860.828,7.911435046,-79.93199416,32.77192244,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93199416 32.771922437),SR-4,Neighborhood
574268563,574268563,RES,RES3A,447254.84,223627.42,5.777163171,-79.933352,32.76981786,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.933352 32.769817861),SR-2,Neighborhood
574268565,574268565,RES,RES1-3SNB,314262.063,157131.031,5.458379608,-79.93325055,32.76982276,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93325055 32.769822756),SR-2,Neighborhood
574268575,574268575,RES,RES1-3SWB,767323.763,383661.881,5.642643618,-79.93415227,32.7699049,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.93415227 32.769904901),SR-2,Neighborhood
574268581,574268581,RES,RES1-1SNB,128279.769,64139.8848,7.531785518,-79.93217351,32.76991015,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93217351 32.769910148),GB,Neighborhood
574268585,574268585,RES,RES1-2SNB,308485.608,154242.804,5.977126983,-79.93384413,32.7702587,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93384413 32.770258701),SR-3,Neighborhood
574268608,574268608,RES,RES3A,428360.109,214180.054,5.626760388,-79.9338643,32.77049821,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.9338643 32.770498205),SR-3,Neighborhood
574268616,574268616,RES,RES1-3SWB,528547.629,264273.814,5.276271768,-79.93355286,32.7705268,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.93355286 32.7705268),SR-3,Neighborhood
574268622,574268622,RES,RES1-1SNB,301828.464,150914.232,5.626760388,-79.9338696,32.77051377,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.9338696 32.770513767),SR-3,Neighborhood
574268678,574268678,RES,RES3A,451644.83,225822.415,5.19212792,-79.93394756,32.77104174,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93394756 32.771041741),SR-3,Neighborhood
574268684,574268684,RES,RES1-3SNB,412299.51,206149.755,5.861863564,-79.93411191,32.77135412,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93411191 32.77135412),SR-3,Neighborhood
574293771,574293771,RES,RES1-2SNB,337508.581,168754.29,8.614622821,-79.93220751,32.77360348,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93220751 32.773603483),SR-4,Neighborhood
574293773,574293773,RES,RES1-2SNB,295340.229,147670.114,8.135447612,-79.93169283,32.77364214,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93169283 32.773642137),SR-5,Neighborhood
574293777,574293777,RES,RES1-2SNB,327465.04,163732.52,8.703069233,-79.93184168,32.7737605,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93184168 32.773760501),SR-5,Neighborhood
574293779,574293779,RES,RES1-3SNB,656001.335,328000.667,8.680607981,-79.93217545,32.77377948,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93217545 32.773779475),SR-4,Neighborhood
574293781,574293781,RES,RES1-2SNB,418769.307,209384.653,8.454975451,-79.93224549,32.77388842,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93224549 32.77388842),SR-5,Neighborhood
574293789,574293789,RES,RES1-2SNB,336053.908,168026.954,11.1219885,-79.9316909,32.77431758,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.9316909 32.774317582),SR-5,Neighborhood
574293793,574293793,RES,RES1-1SNB,261434.304,130717.152,11.00450711,-79.93230226,32.7743817,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93230226 32.774381701),SR-5,Neighborhood
574372686,574372686,RES,RES1-1SNB,431742.225,215871.112,6.54178206,-79.93107316,32.77069686,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93107316 32.770696863),SR-3,Neighborhood
574372701,574372701,RES,RES1-3SNB,741353.763,370676.881,6.748703268,-79.9316774,32.7707915,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.9316774 32.770791503),SR-3,Neighborhood
574409642,574409642,COM,RES4,3061679.38,1530839.69,10.5441191,-79.93361407,32.77641662,450000000000000.0,1,centroid,RES4,RES4,POINT (-79.93361407 32.776416618),CT,Neighborhood
574409646,574409646,COM,RES4,2489660.16,1244830.08,10.11572987,-79.93373014,32.77674017,450000000000000.0,1,centroid,RES4,RES4,POINT (-79.93373014 32.776740174),CT,Neighborhood
574409652,574409652,COM,COM8,89521.8089,89521.8089,12.52613552,-79.93305761,32.77698208,450000000000000.0,1,centroid,COM8,COM8,POINT (-79.93305761 32.776982082),GB,City Centers
574409658,574409658,PUB,REL1,2769782.91,2769782.91,11.51025723,-79.93364149,32.77729762,450000000000000.0,1,centroid,REL1,REL1,POINT (-79.93364149 32.777297619),GB,Neighborhood
574409659,574409659,COM,COM1,463469.785,463469.785,11.51025723,-79.93364149,32.77729762,450000000000000.0,1,centroid,COM1,COM1,POINT (-79.93364149 32.777297619),GB,Neighborhood
574409660,574409660,PUB,GOV1,736296.225,736296.225,12.16888701,-79.93307108,32.77742516,450000000000000.0,1,centroid,GOV1,GOV1,POINT (-79.93307108 32.77742516),GB,City Centers
574476704,574476704,RES,RES1-1SNB,127336.536,63668.268,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476714,574476714,RES,RES1-1SNB,184685.138,92342.5694,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476716,574476716,RES,RES1-1SNB,134882.404,67441.2024,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476720,574476720,RES,RES1-1SNB,206797.159,103398.579,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476722,574476722,RES,RES1-1SNB,108849.157,54424.5787,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476739,574476739,RES,RES1-1SNB,108849.157,54424.5787,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476761,574476761,RES,RES1-1SNB,227119.782,113559.891,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476777,574476777,RES,RES1-1SNB,192064.664,96032.3323,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476799,574476799,RES,RES1-2SNB,214533.891,107266.945,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476801,574476801,RES,RES1-1SNB,197464.184,98732.0922,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476805,574476805,RES,RES1-1SNB,184496.492,92248.246,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574476810,574476810,RES,RES1-3SNB,360258.207,180129.103,5.867157192,-79.93241085,32.76996811,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93241085 32.769968112),GB,Neighborhood
574486860,574486860,RES,RES1-3SNB,384611.78,192305.89,11.90300492,-79.93241459,32.77581713,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93241459 32.775817134),SR-5,Neighborhood
574486893,574486893,RES,RES1-3SNB,359931.264,179965.632,10.9658955,-79.93218159,32.77550656,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93218159 32.775506556),SR-5,Neighborhood
574486894,574486894,RES,RES1-1SNB,147521.735,73760.8675,11.00190156,-79.93213015,32.77511652,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93213015 32.775116518),SR-5,Neighborhood
574486911,574486911,RES,RES1-2SNB,319853.913,159926.956,7.510136203,-79.93152053,32.77312212,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93152053 32.773122119),SR-5,Neighborhood
574486912,574486912,RES,RES1-2SNB,234189.043,117094.521,6.305727322,-79.93367633,32.77177598,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93367633 32.771775983),SR-4,Neighborhood
574486921,574486921,RES,RES1-1SNB,208355.561,104177.78,5.276184942,-79.93337915,32.77092373,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93337915 32.770923728),SR-3,Neighborhood
574486925,574486925,RES,RES1-2SNB,210770.138,105385.069,5.276184942,-79.93337915,32.77092373,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93337915 32.770923728),SR-3,Neighborhood
574486931,574486931,RES,RES1-3SNB,518905.691,259452.845,7.293561702,-79.93114909,32.77078826,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93114909 32.770788259),SR-3,Neighborhood
573475705,573475705,RES,RES1-2SNB,578494.01,289247.005,9.695218301,-79.93341205,32.77482228,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93341205 32.774822277),SR-4,Neighborhood
573785433,573785433,COM,COM3,515276.027,515276.027,11.90498236,-79.93155196,32.77744925,450000000000000.0,1,centroid,COM3,COM3,POINT (-79.93155196 32.777449246),GB,City Centers
573785439,573785439,COM,COM4,46666.2881,46666.2881,11.94588741,-79.93217246,32.77652169,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.93217246 32.776521687),LB,City Centers
573785629,573785629,RES,RES1-3SNB,560773.055,280386.527,7.627732572,-79.93212526,32.77265358,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93212526 32.772653578),SR-4,Neighborhood
573785637,573785637,RES,RES3A,346471.171,173235.585,7.493087083,-79.93149855,32.77290008,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93149855 32.772900084),SR-4,Neighborhood
573785639,573785639,RES,RES3A,262199.159,131099.579,7.172630757,-79.93211193,32.77295581,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93211193 32.772955814),SR-4,Neighborhood
573785806,573785806,RES,RES1-3SNB,440382.779,220191.389,10.11626803,-79.93265221,32.77455315,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93265221 32.774553154),SR-5,Neighborhood
573785808,573785808,RES,RES3A,444221.474,222110.737,9.230888717,-79.9331634,32.77455473,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.9331634 32.774554734),SR-4,Neighborhood
573785820,573785820,RES,RES3A,485548.154,242774.077,10.14601481,-79.93272357,32.77501255,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93272357 32.775012546),SR-5,Neighborhood
573785831,573785831,RES,RES1-2SNB,468224.08,234112.04,11.09377407,-79.93319265,32.77534482,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93319265 32.775344823),SR-5,Neighborhood
573785841,573785841,RES,RES3A,374450.13,187225.065,11.39558399,-79.93289056,32.77567915,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93289056 32.775679154),SR-5,Neighborhood
573785845,573785845,RES,RES1-2SNB,273499.346,136749.673,11.15355471,-79.93287745,32.77578149,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93287745 32.775781486),SR-5,Neighborhood
573785847,573785847,RES,RES1-2SNB,349468.95,174734.475,10.46057638,-79.93326482,32.77583255,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93326482 32.775832553),SR-4,Neighborhood
573785851,573785851,RES,RES1-3SNB,373202.911,186601.455,10.5395807,-79.93332341,32.77603668,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93332341 32.776036678),SR-4,Neighborhood
573785855,573785855,COM,COM4,31157.1894,31157.1894,10.43604852,-79.93315097,32.77605398,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.93315097 32.776053979),SR-4,Neighborhood
573785860,573785860,COM,COM2,221254.044,221254.044,11.09115209,-79.93289001,32.77612654,450000000000000.0,1,centroid,COM2,COM2,POINT (-79.93289001 32.776126537),LB,City Centers
573785866,573785866,RES,RES1-1SNB,360691.312,180345.656,11.09115209,-79.932894,32.776134,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.932894 32.776134),LB,City Centers
573785877,573785877,RES,RES1-3SNB,259090.41,129545.205,10.64254029,-79.93279297,32.77434976,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93279297 32.774349755),SR-5,Neighborhood
573785903,573785903,RES,RES1-3SWB,696820.382,348410.191,6.783525835,-79.93248491,32.77237997,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.93248491 32.772379968),SR-4,Neighborhood
573785907,573785907,RES,RES1-2SNB,375137.892,187568.946,6.917234233,-79.93341532,32.7725403,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93341532 32.772540302),SR-3,Neighborhood
573785911,573785911,RES,RES3A,628944.028,314472.014,7.525362765,-79.9324951,32.77267545,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.9324951 32.772675445),SR-4,Neighborhood
573785921,573785921,RES,RES1-2SNB,343577.638,171788.819,8.539573375,-79.93249332,32.77297829,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93249332 32.77297829),SR-4,Neighborhood
573785929,573785929,RES,RES1-1SNB,362759.729,181379.864,8.096616984,-79.93264403,32.77325251,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93264403 32.773252508),SR-4,Neighborhood
573785935,573785935,RES,RES1-1SWB,134383.242,67191.6211,8.295448542,-79.93291731,32.77351517,450000000000000.0,1,centroid,RES1-1SWB,RES1-1SWB,POINT (-79.93291731 32.773515169),SR-4,Neighborhood
