object_id,object_name,primary_object_type,secondary_object_type,max_damage_structure,max_damage_content,ground_elevtn,Aggregation Label: Census Block,ground_flht,extract_method,fn_damage_structure
574409660,574409660,PUB,GOV1,736296.225,736296.225,12.16888701,4.5019E+14,1,centroid,GOV1
574421801,574421801,RES,RES3A,509665.966,254832.983,12.6726464,4.5019E+14,1,centroid,RES3A
574421803,574421803,COM,COM1,789785.744,789785.744,12.6726464,4.5019E+14,1,centroid,COM1
574421809,574421809,COM,COM1,240538.417,240538.417,11.91252993,4.5019E+14,1,centroid,COM1
574446505,574446505,COM,COM4,4491380.64,4491380.64,12.5914691,4.5019E+14,1,centroid,COM4
574446555,574446555,COM,COM8,673400.857,673400.857,12.70600467,4.5019E+14,1,centroid,COM8
574446563,574446563,COM,COM4,904878.152,904878.152,12.17323064,4.5019E+14,1,centroid,COM4
574447834,574447834,COM,COM4,149425.823,149425.823,11.46997247,4.5019E+14,1,centroid,COM4
574447838,574447838,COM,COM1,2740411.34,2740411.34,11.67228097,4.5019E+14,1,centroid,COM1
574455888,574455888,COM,COM1,4403353.12,4403353.12,11.8901688,4.5019E+14,1,centroid,COM1
574455892,574455892,COM,COM3,147224.006,147224.006,11.8901688,4.5019E+14,1,centroid,COM3
574460927,574460927,RES,RES3A,266985.928,133492.964,11.42202593,4.5019E+14,1,centroid,RES3A
574460959,574460959,COM,RES4,121799.861,60899.9305,12.03803682,4.5019E+14,1,centroid,RES4
574460965,574460965,COM,COM4,177990.619,177990.619,12.94540806,4.5019E+14,1,centroid,COM4
574460975,574460975,RES,RES3A,310371.142,155185.571,12.66081699,4.5019E+14,1,centroid,RES3A
574460977,574460977,RES,RES3A,266985.928,133492.964,12.66081699,4.5019E+14,1,centroid,RES3A
574460981,574460981,RES,RES3A,310371.142,155185.571,12.66081699,4.5019E+14,1,centroid,RES3A
574460991,574460991,RES,RES3A,310371.142,155185.571,12.66081699,4.5019E+14,1,centroid,RES3A
574461039,574461039,RES,RES3A,423287.305,211643.652,12.50270276,4.5019E+14,1,centroid,RES3A
574461041,574461041,RES,RES3A,423287.305,211643.652,13.02913616,4.5019E+14,1,centroid,RES3A
574461047,574461047,RES,RES3A,423287.305,211643.652,11.89167456,4.5019E+14,1,centroid,RES3A
574476704,574476704,RES,RES1-1SNB,127336.536,63668.268,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476714,574476714,RES,RES1-1SNB,184685.138,92342.5694,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476716,574476716,RES,RES1-1SNB,134882.404,67441.2024,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476720,574476720,RES,RES1-1SNB,206797.159,103398.579,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476722,574476722,RES,RES1-1SNB,108849.157,54424.5787,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476739,574476739,RES,RES1-1SNB,108849.157,54424.5787,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476761,574476761,RES,RES1-1SNB,227119.782,113559.891,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476777,574476777,RES,RES1-1SNB,192064.664,96032.3323,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476799,574476799,RES,RES1-2SNB,214533.891,107266.945,5.867157192,4.5019E+14,1,centroid,RES1-2SNB
574476801,574476801,RES,RES1-1SNB,197464.184,98732.0922,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476805,574476805,RES,RES1-1SNB,184496.492,92248.246,5.867157192,4.5019E+14,1,centroid,RES1-1SNB
574476810,574476810,RES,RES1-3SNB,360258.207,180129.103,5.867157192,4.5019E+14,1,centroid,RES1-3SNB
574486860,574486860,RES,RES1-3SNB,384611.78,192305.89,11.90300492,4.5019E+14,1,centroid,RES1-3SNB
574486893,574486893,RES,RES1-3SNB,359931.264,179965.632,10.9658955,4.5019E+14,1,centroid,RES1-3SNB
574486894,574486894,RES,RES1-1SNB,147521.735,73760.8675,11.00190156,4.5019E+14,1,centroid,RES1-1SNB
574486911,574486911,RES,RES1-2SNB,319853.913,159926.956,7.510136203,4.5019E+14,1,centroid,RES1-2SNB
574486912,574486912,RES,RES1-2SNB,234189.043,117094.521,6.305727322,4.5019E+14,1,centroid,RES1-2SNB
574486921,574486921,RES,RES1-1SNB,208355.561,104177.78,5.276184942,4.5019E+14,1,centroid,RES1-1SNB
574486925,574486925,RES,RES1-2SNB,210770.138,105385.069,5.276184942,4.5019E+14,1,centroid,RES1-2SNB
574486931,574486931,RES,RES1-3SNB,518905.691,259452.845,7.293561702,4.5019E+14,1,centroid,RES1-3SNB
574487006,574487006,RES,RES3A,236683.352,118341.676,12.32883788,4.5019E+14,1,centroid,RES3A
574488435,574488435,RES,RES1-1SNB,93671.235,46835.6175,11.80228949,4.5019E+14,1,centroid,RES1-1SNB
574488436,574488436,RES,RES1-1SNB,103574.712,51787.356,11.80228949,4.5019E+14,1,centroid,RES1-1SNB
574488438,574488438,RES,RES3A,472384.782,236192.391,11.80228949,4.5019E+14,1,centroid,RES3A
573807478,573807478,RES,RES1-1SWB,251498.832,125749.416,6.69350561,4.5019E+14,1,centroid,RES1-1SWB
574486734,574486734,RES,RES1-2SWB,181426.792,90713.3963,6.543473596,4.5019E+14,1,centroid,RES1-2SWB
573779303,573779303,RES,RES1-3SWB,739984.947,369992.473,6.272487172,4.5019E+14,1,centroid,RES1-3SWB
573779307,573779307,RES,RES1-3SWB,411444.32,205722.16,5.366870049,4.5019E+14,1,centroid,RES1-3SWB
573779313,573779313,RES,RES1-2SWB,694696.632,347348.316,8.333255254,4.5019E+14,1,centroid,RES1-2SWB
573779333,573779333,RES,RES1-3SNB,359603.786,179801.893,8.117649915,4.5019E+14,1,centroid,RES1-3SNB
573779337,573779337,RES,RES3A,361930.15,180965.075,7.920287353,4.5019E+14,1,centroid,RES3A
573779339,573779339,RES,RES1-2SNB,209933.749,104966.874,8.233008373,4.5019E+14,1,centroid,RES1-2SNB
573779343,573779343,RES,RES3A,734947.16,367473.58,10.98024833,4.5019E+14,1,centroid,RES3A
573779347,573779347,RES,RES1-3SNB,416881.884,208440.942,9.133837177,4.5019E+14,1,centroid,RES1-3SNB
573779363,573779363,RES,RES1-3SWB,555457.876,277728.938,11.82990944,4.5019E+14,1,centroid,RES1-3SWB
573779371,573779371,RES,RES3A,498752.739,249376.369,11.84605589,4.5019E+14,1,centroid,RES3A
573779373,573779373,RES,RES3A,519930.359,259965.179,11.55347686,4.5019E+14,1,centroid,RES3A
573779377,573779377,RES,RES1-2SNB,338846.472,169423.236,11.17554351,4.5019E+14,1,centroid,RES1-2SNB
573779389,573779389,PUB,GOV1,3347010.7,3347010.7,12.26769306,4.5019E+14,1,centroid,GOV1
573779395,573779395,RES,RES1-3SNB,560908.801,280454.4,12.86979385,4.5019E+14,1,centroid,RES1-3SNB
573779400,573779400,RES,RES1-3SNB,295330.613,147665.306,12.05634687,4.5019E+14,1,centroid,RES1-3SNB
573779409,573779409,RES,RES1-3SNB,347198.428,173599.214,11.85238634,4.5019E+14,1,centroid,RES1-3SNB
573779411,573779411,RES,RES3A,338757.613,169378.806,12.69462033,4.5019E+14,1,centroid,RES3A
573779439,573779439,COM,COM1,150501.212,150501.212,10.48199729,4.5019E+14,1,centroid,COM1
573781646,573781646,COM,COM1,138984.997,138984.997,10.19228429,4.5019E+14,1,centroid,COM1
573782389,573782389,RES,RES1-1SNB,268527.23,134263.615,10.46630297,4.5019E+14,1,centroid,RES1-1SNB
573782399,573782399,COM,COM4,537849.097,537849.097,9.303253608,4.5019E+14,1,centroid,COM4
573782602,573782602,RES,RES3A,449531.369,224765.684,5.748614344,4.5019E+14,1,centroid,RES3A
573782423,573782423,RES,RES1-2SNB,350729.362,175364.681,8.410483946,4.5019E+14,1,centroid,RES1-2SNB
573782429,573782429,RES,RES1-3SWB,454497.005,227248.502,8.957721873,4.5019E+14,1,centroid,RES1-3SWB
573782431,573782431,RES,RES1-2SNB,326388.249,163194.124,7.355618587,4.5019E+14,1,centroid,RES1-2SNB
573782441,573782441,RES,RES3A,593675.063,296837.531,5.216984309,4.5019E+14,1,centroid,RES3A
573782447,573782447,RES,RES1-2SNB,311108.691,155554.345,6.616079018,4.5019E+14,1,centroid,RES1-2SNB
573782451,573782451,RES,RES3A,544856.056,272428.028,7.025245362,4.5019E+14,1,centroid,RES3A
573782466,573782466,COM,COM4,805764.939,805764.939,6.94115666,4.5019E+14,1,centroid,COM4
573782468,573782468,COM,COM7,322305.974,483458.961,6.94115666,4.5019E+14,1,centroid,COM7
573782482,573782482,RES,RES3A,398922.694,199461.347,10.64684716,4.5019E+14,1,centroid,RES3A
573782484,573782484,RES,RES1-1SNB,224995.558,112497.779,11.04017838,4.5019E+14,1,centroid,RES1-1SNB
573782487,573782487,RES,RES1-2SNB,302217.262,151108.631,13.19411118,4.5019E+14,1,centroid,RES1-2SNB
573782489,573782489,RES,RES3A,208286.121,104143.06,11.48674938,4.5019E+14,1,centroid,RES3A
573782501,573782501,RES,RES3A,485085.663,242542.831,10.54684668,4.5019E+14,1,centroid,RES3A
573782504,573782504,RES,RES1-1SNB,64517.1782,32258.5891,10.49742332,4.5019E+14,1,centroid,RES1-1SNB
573782520,573782520,RES,RES3A,474778.955,237389.477,11.82679154,4.5019E+14,1,centroid,RES3A
573782522,573782522,RES,RES1-2SNB,287477.568,143738.784,12.52594466,4.5019E+14,1,centroid,RES1-2SNB
573782530,573782530,RES,RES1-3SNB,503736.804,251868.402,13.34200893,4.5019E+14,1,centroid,RES1-3SNB
573782534,573782534,RES,RES1-3SNB,372897.871,186448.935,12.63697826,4.5019E+14,1,centroid,RES1-3SNB
573782550,573782550,RES,RES3A,456326.249,228163.124,13.27183658,4.5019E+14,1,centroid,RES3A
573782560,573782560,RES,RES3A,539316.135,269658.067,9.696492527,4.5019E+14,1,centroid,RES3A
573782564,573782564,RES,RES1-1SNB,284460.656,142230.328,9.844964416,4.5019E+14,1,centroid,RES1-1SNB
573782568,573782568,RES,RES1-3SWB,871746.439,435873.219,9.53474335,4.5019E+14,1,centroid,RES1-3SWB
573782576,573782576,RES,RES3A,593960.024,296980.012,9.251984225,4.5019E+14,1,centroid,RES3A
573782578,573782578,RES,RES1-3SNB,477276.201,238638.1,8.098226779,4.5019E+14,1,centroid,RES1-3SNB
573782580,573782580,RES,RES1-2SNB,436744.576,218372.288,8.54821683,4.5019E+14,1,centroid,RES1-2SNB
573782584,573782584,RES,RES1-3SNB,591021.743,295510.871,7.90750286,4.5019E+14,1,centroid,RES1-3SNB
573783138,573783138,RES,RES1-2SWB,367456.335,183728.167,5.928459241,4.5019E+14,1,centroid,RES1-2SWB
573783154,573783154,COM,COM4,733092.797,733092.797,9.125375195,4.5019E+14,1,centroid,COM4
573783160,573783160,RES,RES1-2SNB,217461.254,108730.627,9.598373266,4.5019E+14,1,centroid,RES1-2SNB
573783197,573783197,RES,RES3A,507530.065,253765.032,12.85095816,4.5019E+14,1,centroid,RES3A
573783272,573783272,COM,COM4,1760352.08,1760352.08,11.44852184,4.5019E+14,1,centroid,COM4
573783276,573783276,COM,COM1,135540.842,135540.842,12.46228737,4.5019E+14,1,centroid,COM1
573783292,573783292,RES,RES3B,327173.221,163586.61,11.71766341,4.5019E+14,1,centroid,RES3B
573783303,573783303,PUB,REL1,816345.437,816345.437,11.35181134,4.5019E+14,1,centroid,REL1
573783329,573783329,RES,RES1-2SNB,197527.306,98763.653,12.12601234,4.5019E+14,1,centroid,RES1-2SNB
573783331,573783331,RES,RES3A,307266.422,153633.211,12.27231594,4.5019E+14,1,centroid,RES3A
573783337,573783337,RES,RES1-3SNB,269367.482,134683.741,10.9640354,4.5019E+14,1,centroid,RES1-3SNB
573783343,573783343,COM,COM1,205033.392,205033.392,12.96694395,4.5019E+14,1,centroid,COM1
573783439,573783439,COM,COM8,409469.433,409469.433,7.835369505,4.5019E+14,1,centroid,COM8
573785649,573785649,RES,RES3A,499594.49,249797.245,8.833821647,4.5019E+14,1,centroid,RES3A
573785661,573785661,RES,RES1-2SNB,541402.129,270701.064,7.983767084,4.5019E+14,1,centroid,RES1-2SNB
573785683,573785683,RES,RES1-3SWB,562223.385,281111.692,7.016821708,4.5019E+14,1,centroid,RES1-3SWB
573818741,573818741,RES,RES1-1SNB,271445.067,135722.533,5.95393045,4.5019E+14,1,centroid,RES1-1SNB
573818742,573818742,COM,COM4,2173850.17,2173850.17,10.19355773,4.5019E+14,1,centroid,COM4
573818744,573818744,COM,COM4,197499.446,197499.446,11.65877293,4.5019E+14,1,centroid,COM4
573827134,573827134,COM,COM4,8443544.1,8443544.1,13.54706299,4.5019E+14,1,centroid,COM4
573827146,573827146,RES,RES3A,470567.618,235283.809,12.82192866,4.5019E+14,1,centroid,RES3A
573827737,573827737,PUB,GOV1,446128.258,446128.258,12.03318867,4.5019E+14,1,centroid,GOV1
573827742,573827742,COM,COM8,335888.024,335888.024,12.13528704,4.5019E+14,1,centroid,COM8
573827746,573827746,COM,COM1,280650.588,280650.588,12.13528704,4.5019E+14,1,centroid,COM1
573827752,573827752,RES,RES1-3SNB,671177.646,335588.823,11.99108448,4.5019E+14,1,centroid,RES1-3SNB
573827760,573827760,COM,COM4,1043926.22,1043926.22,12.34156684,4.5019E+14,1,centroid,COM4
573827778,573827778,COM,COM7,1350050.72,2025076.08,7.818960236,4.5019E+14,1,centroid,COM7
573827780,573827780,RES,RES1-1SNB,356101.173,178050.586,9.038314865,4.5019E+14,1,centroid,RES1-1SNB
573827802,573827802,RES,RES3A,647740.449,323870.224,9.580039753,4.5019E+14,1,centroid,RES3A
573831836,573831836,COM,COM5,344233.09,344233.09,10.28127434,4.5019E+14,1,centroid,COM5
573831707,573831707,RES,RES1-3SNB,378749.792,189374.896,10.99989049,4.5019E+14,1,centroid,RES1-3SNB
573831709,573831709,RES,RES1-3SNB,411877.07,205938.535,10.75213775,4.5019E+14,1,centroid,RES1-3SNB
573831721,573831721,RES,RES1-3SWB,694451.773,347225.886,11.51825849,4.5019E+14,1,centroid,RES1-3SWB
573831723,573831723,PUB,GOV1,74655.0246,74655.0246,11.51825849,4.5019E+14,1,centroid,GOV1
573831827,573831827,PUB,REL1,238533.335,238533.335,10.28127434,4.5019E+14,1,centroid,REL1
574267596,574267596,PUB,GOV1,8774497.68,8774497.68,8.10388922,4.5019E+14,1,centroid,GOV1
574267658,574267658,PUB,GOV1,26006.9618,26006.9618,11.4503749,4.5019E+14,1,centroid,GOV1
574267662,574267662,COM,COM8,68212.5553,68212.5553,11.4503749,4.5019E+14,1,centroid,COM8
574267664,574267664,RES,RES1-2SNB,471394.76,235697.38,6.805437192,4.5019E+14,1,centroid,RES1-2SNB
574267667,574267667,RES,RES3A,271352.245,135676.122,9.558259026,4.5019E+14,1,centroid,RES3A
574267733,574267733,RES,RES1-1SNB,340174.71,170087.355,13.29612274,4.5019E+14,1,centroid,RES1-1SNB
574267741,574267741,RES,RES1-3SNB,351754.28,175877.14,13.42141139,4.5019E+14,1,centroid,RES1-3SNB
574268013,574268013,RES,RES1-1SNB,299665.915,149832.957,13.11719538,4.5019E+14,1,centroid,RES1-1SNB
574268035,574268035,PUB,GOV1,53207.4457,53207.4457,8.962779664,4.5019E+14,1,centroid,GOV1
574268047,574268047,PUB,GOV1,410362.148,410362.148,8.633320063,4.5019E+14,1,centroid,GOV1
574268245,574268245,RES,RES3A,725169.317,362584.658,9.171968507,4.5019E+14,1,centroid,RES3A
574346711,574346711,RES,RES1-1SNB,271013.788,135506.894,5.495114687,4.5019E+14,1,centroid,RES1-1SNB
574346712,574346712,RES,RES1-1SNB,217039.153,108519.576,6.523568617,4.5019E+14,1,centroid,RES1-1SNB
574346715,574346715,RES,RES1-1SNB,286480,143240,5.896219933,4.5019E+14,1,centroid,RES1-1SNB
574346727,574346727,COM,COM4,767618.732,767618.732,4.368724534,4.5019E+14,1,centroid,COM4
574346730,574346730,RES,RES3A,512599.555,256299.777,12.92163503,4.5019E+14,1,centroid,RES3A
574346731,574346731,RES,RES3A,648409.579,324204.789,12.2211983,4.5019E+14,1,centroid,RES3A
574346739,574346739,RES,RES3A,525561.945,262780.972,10.65616332,4.5019E+14,1,centroid,RES3A
574346743,574346743,COM,COM1,206165.275,206165.275,10.3783955,4.5019E+14,1,centroid,COM1
574346746,574346746,PUB,REL1,546050.336,546050.336,9.817510297,4.5019E+14,1,centroid,REL1
574346747,574346747,RES,RES3A,384363.424,192181.712,13.53010148,4.5019E+14,1,centroid,RES3A
574346748,574346748,RES,RES1-3SWB,511420.695,255710.347,13.40458912,4.5019E+14,1,centroid,RES1-3SWB
574371448,574371448,COM,COM4,268598.889,268598.889,10.60121675,4.5019E+14,1,centroid,COM4
574371449,574371449,COM,COM7,161159.334,241739.001,10.60121675,4.5019E+14,1,centroid,COM7
574371450,574371450,RES,RES3A,1462551.51,731275.759,10.01982036,4.5019E+14,1,centroid,RES3A
574372379,574372379,RES,RES1-1SNB,262357.921,131178.96,9.511535866,4.5019E+14,1,centroid,RES1-1SNB
574372399,574372399,COM,RES4,1496247.83,748123.917,8.06563743,4.5019E+14,1,centroid,RES4
574372400,574372400,COM,COM4,5168856.14,5168856.14,8.06563743,4.5019E+14,1,centroid,COM4
574372401,574372401,COM,COM5,809550.714,809550.714,8.06563743,4.5019E+14,1,centroid,COM5
574372404,574372404,COM,COM7,93889.0516,140833.577,8.06563743,4.5019E+14,1,centroid,COM7
574372406,574372406,IND,IND6,725153.283,725153.283,8.06563743,4.5019E+14,1,centroid,IND6
574372407,574372407,RES,RES3A,60159.5554,30079.7777,10.1742926,4.5019E+14,1,centroid,RES3A
574372413,574372413,COM,RES4,9303185.11,4651592.55,5.32048637,4.5019E+14,1,centroid,RES4
574372415,574372415,COM,COM4,128868.766,128868.766,5.32048637,4.5019E+14,1,centroid,COM4
574372442,574372442,COM,COM4,429932.911,429932.911,13.00398488,4.5019E+14,1,centroid,COM4
574372443,574372443,COM,COM2,155448.025,155448.025,13.00398488,4.5019E+14,1,centroid,COM2
574372446,574372446,COM,COM4,259492.168,259492.168,12.85938964,4.5019E+14,1,centroid,COM4
574372452,574372452,COM,COM8,80863.1004,80863.1004,12.7991248,4.5019E+14,1,centroid,COM8
574372459,574372459,COM,COM1,993315.195,993315.195,13.1363025,4.5019E+14,1,centroid,COM1
574372462,574372462,COM,COM1,797012.482,797012.482,13.86163629,4.5019E+14,1,centroid,COM1
574372465,574372465,COM,COM1,495270.482,495270.482,13.51930538,4.5019E+14,1,centroid,COM1
574372472,574372472,COM,COM4,1879208.95,1879208.95,13.03663915,4.5019E+14,1,centroid,COM4
574372525,574372525,COM,COM8,32435.0779,32435.0779,12.42805615,4.5019E+14,1,centroid,COM8
574372539,574372539,COM,COM4,45701.5828,45701.5828,13.25995007,4.5019E+14,1,centroid,COM4
574372545,574372545,COM,COM1,133543.763,133543.763,12.60003902,4.5019E+14,1,centroid,COM1
574372555,574372555,COM,COM1,153895.888,153895.888,12.54328789,4.5019E+14,1,centroid,COM1
574372565,574372565,COM,RES4,772034.988,386017.494,12.21837608,4.5019E+14,1,centroid,RES4
574372705,574372705,RES,RES1-2SWB,565563.104,282781.552,6.605874264,4.5019E+14,1,centroid,RES1-2SWB
574421605,574421605,PUB,GOV1,2001884.77,2001884.77,8.017732346,4.5019E+14,1,centroid,GOV1
574421616,574421616,RES,RES1-1SNB,461341.396,230670.698,10.32806086,4.5019E+14,1,centroid,RES1-1SNB
574421618,574421618,COM,COM4,268248.679,268248.679,10.32806086,4.5019E+14,1,centroid,COM4
574421620,574421620,COM,COM4,224412.195,224412.195,6.324381934,4.5019E+14,1,centroid,COM4
574421665,574421665,COM,COM1,85054.7643,85054.7643,12.96056735,4.5019E+14,1,centroid,COM1
574421687,574421687,COM,COM3,285441.363,285441.363,13.54457556,4.5019E+14,1,centroid,COM3
574421696,574421696,COM,COM4,707527.894,707527.894,10.52724207,4.5019E+14,1,centroid,COM4
574421698,574421698,COM,COM5,243965.928,243965.928,10.52724207,4.5019E+14,1,centroid,COM5
574421706,574421706,RES,RES3A,439108.913,219554.456,12.6702497,4.5019E+14,1,centroid,RES3A
574421710,574421710,COM,COM5,783641.246,783641.246,12.6702497,4.5019E+14,1,centroid,COM5
574431296,574431296,COM,COM4,199984.838,199984.838,10.22495343,4.5019E+14,1,centroid,COM4
574431300,574431300,COM,COM8,154010.964,154010.964,10.1165989,4.5019E+14,1,centroid,COM8
574431302,574431302,IND,IND6,206401.41,206401.41,10.1165989,4.5019E+14,1,centroid,IND6
574431320,574431320,COM,COM5,219135.275,219135.275,6.736103377,4.5019E+14,1,centroid,COM5
574435919,574435919,COM,COM3,182621.435,182621.435,6.192710419,4.5019E+14,1,centroid,COM3
574435932,574435932,COM,COM4,183926.52,183926.52,7.059852039,4.5019E+14,1,centroid,COM4
574435936,574435936,COM,RES4,454541.335,227270.667,7.051178076,4.5019E+14,1,centroid,RES4
574435940,574435940,COM,COM5,354765.698,354765.698,7.051178076,4.5019E+14,1,centroid,COM5
574435942,574435942,COM,RES4,13565375.1,6782687.56,6.65167363,4.5019E+14,1,centroid,RES4
574435944,574435944,COM,COM8,426852.395,426852.395,6.65167363,4.5019E+14,1,centroid,COM8
574437145,574437145,COM,COM4,509307.96,509307.96,9.078115437,4.5019E+14,1,centroid,COM4
574437147,574437147,COM,COM4,1195605.31,1195605.31,11.64761778,4.5019E+14,1,centroid,COM4
574437149,574437149,COM,COM8,639814.182,639814.182,11.64761778,4.5019E+14,1,centroid,COM8
574446475,574446475,PUB,REL1,1440619.24,1440619.24,8.174296231,4.5019E+14,1,centroid,REL1
574451294,574451294,COM,COM4,2408173.88,2408173.88,7.781633022,4.5019E+14,1,centroid,COM4
574451296,574451296,COM,COM1,103659.615,103659.615,7.781633022,4.5019E+14,1,centroid,COM1
574451476,574451476,PUB,REL1,176708.581,176708.581,6.471536185,4.5019E+14,1,centroid,REL1
574451482,574451482,COM,COM8,125291.562,125291.562,6.471536185,4.5019E+14,1,centroid,COM8
574451484,574451484,PUB,GOV1,534138.836,534138.836,7.78768657,4.5019E+14,1,centroid,GOV1
574451486,574451486,COM,COM5,2014764.32,2014764.32,7.78768657,4.5019E+14,1,centroid,COM5
574451488,574451488,COM,COM2,527204.302,527204.302,7.78768657,4.5019E+14,1,centroid,COM2
574451489,574451489,COM,COM4,878673.837,878673.837,7.78768657,4.5019E+14,1,centroid,COM4
574451497,574451497,IND,IND6,150196.616,150196.616,9.383727703,4.5019E+14,1,centroid,IND6
574451498,574451498,COM,COM2,1621625.85,1621625.85,7.933913507,4.5019E+14,1,centroid,COM2
574453712,574453712,COM,COM5,1545127.17,1545127.17,7.096875754,4.5019E+14,1,centroid,COM5
574453720,574453720,IND,IND6,78933.796,78933.796,7.096875754,4.5019E+14,1,centroid,IND6
574454475,574454475,COM,COM8,2505325.13,2505325.13,8.118152878,4.5019E+14,1,centroid,COM8
574454477,574454477,COM,COM3,123561.439,123561.439,8.118152878,4.5019E+14,1,centroid,COM3
574455177,574455177,PUB,REL1,199618.895,199618.895,8.084265055,4.5019E+14,1,centroid,REL1
574455180,574455180,COM,COM2,414960.991,414960.991,8.084265055,4.5019E+14,1,centroid,COM2
574457240,574457240,COM,COM4,1391295.05,1391295.05,-4.999869299,4.5019E+14,1,centroid,COM4
574457618,574457618,COM,COM8,207879.805,207879.805,7.751550666,4.5019E+14,1,centroid,COM8
574461005,574461005,COM,RES4,143141.79,71570.8953,7.85587366,4.5019E+14,1,centroid,RES4
574461007,574461007,COM,COM4,177990.619,177990.619,9.031458766,4.5019E+14,1,centroid,COM4
574461027,574461027,PUB,REL1,253972.383,253972.383,10.80505604,4.5019E+14,1,centroid,REL1
574461035,574461035,RES,RES3A,455033.853,227516.926,9.464215878,4.5019E+14,1,centroid,RES3A
574461058,574461058,RES,RES3A,266985.928,133492.964,12.13528704,4.5019E+14,1,centroid,RES3A
574461060,574461060,RES,RES3A,266985.928,133492.964,12.13528704,4.5019E+14,1,centroid,RES3A
574461061,574461061,RES,RES3A,266985.928,133492.964,12.13528704,4.5019E+14,1,centroid,RES3A
574461067,574461067,RES,RES3A,266985.928,133492.964,12.13528704,4.5019E+14,1,centroid,RES3A
574461087,574461087,RES,RES3A,266985.928,133492.964,12.85600578,4.5019E+14,1,centroid,RES3A
574461089,574461089,RES,RES3A,266985.928,133492.964,12.85600578,4.5019E+14,1,centroid,RES3A
574461283,574461283,PUB,GOV1,177990.619,177990.619,5.085602996,4.5019E+14,1,centroid,GOV1
574461291,574461291,RES,RES3A,266985.928,133492.964,7.618547043,4.5019E+14,1,centroid,RES3A
574461299,574461299,RES,RES3A,266985.928,133492.964,8.211840901,4.5019E+14,1,centroid,RES3A
574461302,574461302,RES,RES3A,266985.928,133492.964,7.19515224,4.5019E+14,1,centroid,RES3A
574461303,574461303,RES,RES3A,266985.928,133492.964,7.19515224,4.5019E+14,1,centroid,RES3A
574461304,574461304,RES,RES3A,266985.928,133492.964,8.221585713,4.5019E+14,1,centroid,RES3A
574461305,574461305,RES,RES3A,266985.928,133492.964,6.773325775,4.5019E+14,1,centroid,RES3A
574461307,574461307,RES,RES3A,180221.236,90110.618,9.339365263,4.5019E+14,1,centroid,RES3A
574461309,574461309,RES,RES3A,165720.676,82860.3383,6.773325775,4.5019E+14,1,centroid,RES3A
574461310,574461310,COM,COM4,110480.451,110480.451,13.58082332,4.5019E+14,1,centroid,COM4
574461313,574461313,RES,RES3A,265539.431,132769.715,12.94487459,4.5019E+14,1,centroid,RES3A
574486905,574486905,RES,RES1-2SNB,295499.127,147749.563,6.21726331,4.5019E+14,1,centroid,RES1-2SNB
574486933,574486933,RES,RES1-2SNB,280572.764,140286.382,10.26315828,4.5019E+14,1,centroid,RES1-2SNB
574486935,574486935,RES,RES1-2SNB,306701.603,153350.801,7.072415947,4.5019E+14,1,centroid,RES1-2SNB
574486937,574486937,RES,RES1-2SNB,234746.636,117373.318,7.072415947,4.5019E+14,1,centroid,RES1-2SNB
574487017,574487017,RES,RES1-1SNB,121637.067,60818.5339,9.095769207,4.5019E+14,1,centroid,RES1-1SNB
574487018,574487018,RES,RES1-1SNB,89548.7616,44774.3808,9.095769207,4.5019E+14,1,centroid,RES1-1SNB
574487024,574487024,RES,RES1-1SNB,135948.684,67974.3422,9.095769207,4.5019E+14,1,centroid,RES1-1SNB
574487025,574487025,RES,RES1-1SNB,143521.539,71760.7698,9.095769207,4.5019E+14,1,centroid,RES1-1SNB
574487029,574487029,RES,RES1-1SNB,182287.405,91143.7028,9.095769207,4.5019E+14,1,centroid,RES1-1SNB
574487101,574487101,RES,RES1-1SNB,206321.87,103160.935,12.35061626,4.5019E+14,1,centroid,RES1-1SNB
574487102,574487102,RES,RES3B,349484.965,174742.482,13.18510791,4.5019E+14,1,centroid,RES3B
574488427,574488427,RES,RES1-1SNB,115418.403,57709.2019,9.965296968,4.5019E+14,1,centroid,RES1-1SNB
574488429,574488429,RES,RES1-1SNB,95269.9324,47634.9662,9.965296968,4.5019E+14,1,centroid,RES1-1SNB
574488651,574488651,RES,RES1-2SWB,316035.008,158017.504,8.049870358,4.5019E+14,1,centroid,RES1-2SWB
574488654,574488654,RES,RES3A,291132.576,145566.288,9.568482552,4.5019E+14,1,centroid,RES3A
574488657,574488657,RES,RES1-1SNB,134660.369,67330.1846,9.568482552,4.5019E+14,1,centroid,RES1-1SNB
574488660,574488660,RES,RES1-1SNB,134660.369,67330.1846,9.568482552,4.5019E+14,1,centroid,RES1-1SNB
574488663,574488663,RES,RES1-1SNB,134660.369,67330.1846,9.568482552,4.5019E+14,1,centroid,RES1-1SNB
574488666,574488666,RES,RES1-1SNB,134660.369,67330.1846,9.568482552,4.5019E+14,1,centroid,RES1-1SNB
