object_id,object_name,primary_object_type,secondary_object_type,max_damage_structure,max_damage_content,ground_elevtn,X Coordinate,Y Coordinate,aggregation_label: Census Block,ground_flht,extract_method,fn_damage_structure,Zoning_map
573783417,573783417,COM,RES4,1177614.2,588807.1,8.381748561544418,-79.93000008,32.770545239,450190002002010,1,centroid,RES4,SR-3
573783433,573783433,COM,RES4,476216.254,238108.127,7.374183635444641,-79.92968382,32.771271301,450190002002010,1,centroid,RES4,SR-4
573785665,573785665,RES,RES1-2SNB,330007.42,165003.71,7.364031290178299,-79.93179589,32.773364727,450190002002004,1,centroid,RES1-2SNB,SR-5
574346729,574346729,RES,RES3A,472285.148,236142.574,10.902030923233031,-79.93064525,32.774854333,450190002001030,1,centroid,RES3A,SR-5
574372707,574372707,RES,RES1-3SNB,389363.808,194681.904,6.365223632082939,-79.93187273,32.770989143,450190002002008,1,centroid,RES1-3SNB,SR-3
574372721,574372721,RES,RES3A,503924.421,251962.21,7.1200097102165225,-79.93191719,32.771641938,450190002002008,1,centroid,RES3A,SR-4
574476728,574476728,RES,RES1-1SNB,96964.414,48482.207,5.8671571920728685,-79.93241085,32.769968112,450190002002018,1,centroid,RES1-1SNB,GB
574476811,574476811,RES,RES1-1SNB,152049.256,76024.6281,5.8671571920728685,-79.93241085,32.769968112,450190002002018,1,centroid,RES1-1SNB,GB
574486899,574486899,RES,RES3A,480189.335,240094.667,12.333664919576645,-79.93027436,32.775360757,450190002001030,1,centroid,RES3A,SR-3
574486932,574486932,RES,RES1-1SNB,177705.21,88852.6051,6.46012056552887,-79.92998998,32.773144664,450190002002005,1,centroid,RES1-1SNB,SR-4
574372378,574372378,RES,RES1-3SNB,275317.367,137658.683,11.553864836273194,-79.92697274,32.77580358,450190002001011,1,centroid,RES1-3SNB,DR-1F
574421614,574421614,PUB,REL1,1834696.67,1834696.67,-4.999869298858642,-79.92477287,32.775260615,450190002001002,1,centroid,REL1,DR-1F
574437143,574437143,COM,COM2,642736.815,642736.815,9.078115437116622,-79.92640322,32.776823374,450190002001034,1,centroid,COM2,LB
574446459,574446459,RES,RES1-3SNB,483801.666,241900.833,-4.999869298858642,-79.9250907,32.774485627,450190002001014,1,centroid,RES1-3SNB,DR-1F
574488867,574488867,RES,RES1-2SNB,261232.301,130616.15,9.352340615797043,-79.92766193,32.773486846,450190002002000,1,centroid,RES1-2SNB,SR-3
573779435,573779435,COM,COM8,2419416.79,2419416.79,9.368649761247635,-79.92740748,32.778806247,450190051002060,1,centroid,COM8,LB
573783353,573783353,RES,RES1-3SNB,303173.642,151586.821,12.800906683578493,-79.9304724,32.778022319,450190002001021,1,centroid,RES1-3SNB,GB
573827729,573827729,COM,COM8,37755.4885,37755.4885,11.172797937307358,-79.93080905,32.776727923,450190002001028,1,centroid,COM8,LB
574421669,574421669,RES,RES3A,170840.757,85420.3788,11.520179606552125,-79.92907633,32.777112595,450190002001029,1,centroid,RES3A,LB
574451480,574451480,COM,COM5,833172.397,833172.397,6.471536185131073,-79.93007513,32.780377243,450190051002051,1,centroid,COM5,GB
574461033,574461033,RES,RES3A,455033.853,227516.926,9.464215878095628,-79.92820274,32.778662139,450190051002049,1,centroid,RES3A,SR-5
574488693,574488693,RES,RES1-1SNB,209832.08,104916.04,6.4312111385679245,-79.92587144,32.779767241,450190051002027,1,centroid,RES1-1SNB,MU-2
574488726,574488726,RES,RES1-1SNB,224902.098,112451.049,9.339365263051986,-79.92670704,32.778289721,450190002001008,1,centroid,RES1-1SNB,LB
574488773,574488773,RES,RES1-1SNB,203264.754,101632.377,12.694521775808337,-79.92806298,32.777600684,450190002001029,1,centroid,RES1-1SNB,SR-5
574488781,574488781,RES,RES1-3SNB,374871.082,187435.541,5.998982020106316,-79.92578441,32.77724701,450190002001009,1,centroid,RES1-3SNB,PUD
573387882,573387882,PUB,EDU1,68439.9689,68439.9689,10.441292479867936,-79.93187083,32.779462015,450190051002056,1,centroid,EDU1,GB
573467952,573467952,RES,RES3A,362545.684,181272.842,8.01299291630745,-79.92942383,32.782461503,450190051002045,1,centroid,RES3A,CT
573467954,573467954,RES,RES1-1SNB,199509.532,99754.7661,8.378793360033034,-79.92952055,32.782575733,450190051002045,1,centroid,RES1-1SNB,STR
573467966,573467966,RES,RES1-1SNB,120393.335,60196.6675,9.856602184438705,-79.9300262,32.782961292,450190051002045,1,centroid,RES1-1SNB,STR
573782570,573782570,RES,RES1-2SNB,319100.1,159550.05,8.620308728866577,-79.9296748,32.772410417,450190002002005,1,centroid,RES1-2SNB,SR-4
573783130,573783130,RES,RES1-2SNB,359597.275,179798.637,12.57236197421074,-79.9295957,32.774689891,450190002002001,1,centroid,RES1-2SNB,SR-5
573783164,573783164,RES,RES1-3SNB,456923.213,228461.606,8.737245692853927,-79.93049625,32.774344859,450190002002001,1,centroid,RES1-3SNB,SR-5
573783333,573783333,RES,RES3A,503261.657,251630.828,10.19067214925766,-79.92949789,32.777677463,450190002001021,1,centroid,RES3A,SR-5
573783427,573783427,RES,RES1-3SWB,780064.073,390032.036,7.003932398548126,-79.93010789,32.771055204,450190002002010,1,centroid,RES1-3SWB,SR-3
573783441,573783441,RES,RES1-2SNB,438450.77,219225.385,7.641946950788498,-79.9295781,32.771610827,450190002002010,1,centroid,RES1-2SNB,SR-4
573783447,573783447,RES,RES3A,483101.436,241550.718,8.568949391641617,-79.9295716,32.77192977,450190002002010,1,centroid,RES3A,SR-4
573785448,573785448,COM,COM1,570343.785,570343.785,11.880905050964357,-79.93178469,32.776556116,450190002001022,1,centroid,COM1,LB
573785816,573785816,RES,RES1-2SNB,342424.316,171212.158,10.153921425962448,-79.93316494,32.774836158,450190002001025,1,centroid,RES1-2SNB,SR-4
573785864,573785864,RES,RES1-2SNB,160586.772,80293.3862,11.295057862195968,-79.93294774,32.776004938,450190002001025,1,centroid,RES1-2SNB,SR-5
573785925,573785925,RES,RES3A,719359.22,359679.61,6.964915603580475,-79.93359647,32.773110601,450190002002003,1,centroid,RES3A,SR-3
573785962,573785962,RES,RES1-2SNB,316735.013,158367.506,9.731189158096312,-79.93269833,32.774102068,450190002002003,1,centroid,RES1-2SNB,SR-5
573789014,573789014,RES,RES1-3SNB,556818.256,278409.128,6.49139618745327,-79.93414417,32.77250666,450190001002004,1,centroid,RES1-3SNB,SR-3
573789019,573789019,RES,RES1-2SNB,286631.996,143315.998,5.509031042160988,-79.93546136,32.772875167,450190001002004,1,centroid,RES1-2SNB,DR-1F
573789026,573789026,RES,RES3A,558479.221,279239.61,6.404198187537193,-79.93555996,32.773442523,450190001002004,1,centroid,RES3A,DR-1F
573789160,573789160,COM,RES4,377058.032,188529.016,6.820185039777756,-79.93504335,32.775873827,450190001002000,1,centroid,RES4,DR-1F
573789173,573789173,RES,RES3A,302633.914,151316.957,6.443332314486503,-79.93721769,32.776455767,450190001001008,1,centroid,RES3A,DR-1F
573789181,573789181,RES,RES1-2SNB,206939.675,103469.837,8.957930723876952,-79.93621898,32.776607519,450190001001008,1,centroid,RES1-2SNB,DR-1F
573789195,573789195,COM,COM8,1517702.41,1517702.41,9.056210338354113,-79.93747764,32.778459962,450190004001013,1,centroid,COM8,DR-2F
573789340,573789340,RES,RES1-2SNB,327023.262,163511.631,4.689106158876419,-79.93840551,32.774817257,450190001002003,1,centroid,RES1-2SNB,DR-1F
573789361,573789361,RES,RES1-1SNB,298957.196,149478.598,6.58367896434784,-79.93801322,32.775612877,450190001002003,1,centroid,RES1-1SNB,DR-1F
573795548,573795548,RES,RES1-2SNB,469463.63,234731.815,3.871138764152527,-79.93959894,32.77423144,450190001003004,1,centroid,RES1-2SNB,STR
573795699,573795699,RES,RES1-1SNB,135672.901,67836.4506,4.104262158551216,-79.9407934,32.778432824,450190001001001,1,centroid,RES1-1SNB,STR
573800815,573800815,RES,RES1-3SWB,399414.321,199707.16,7.180729010725021,-79.94320128,32.777364436,450190001003001,1,centroid,RES1-3SWB,STR
573827798,573827798,RES,RES3A,448490.714,224245.357,10.322198171844482,-79.92911574,32.783303914,450190051002038,1,centroid,RES3A,STR
573827800,573827800,RES,RES1-1SNB,181563.67,90781.835,9.58003975268364,-79.92897309,32.783345307,450190051002038,1,centroid,RES1-1SNB,STR
573831730,573831730,RES,RES3A,205336.005,102668.002,11.93792995847702,-79.93231375,32.775717083,450190002001026,1,centroid,RES3A,SR-5
573831821,573831821,COM,COM2,104939.595,104939.595,10.039824678144456,-79.93136773,32.78120541,450190051002055,1,centroid,COM2,GB
573850799,573850799,COM,COM1,205297.671,205297.671,8.307100390386582,-79.9370822,32.780106517,450190004001006,1,centroid,COM1,DR-2F
573860243,573860243,RES,RES3B,493484.753,246742.376,5.002420096139908,-79.94073347,32.773739974,450190001003003,1,centroid,RES3B,STR
574268207,574268207,RES,RES3A,427020.79,213510.395,8.950609208221435,-79.93066806,32.772190687,450190002002009,1,centroid,RES3A,SR-3
574268219,574268219,RES,RES3B,352245.479,176122.739,9.26148342247963,-79.93104665,32.771945208,450190002002009,1,centroid,RES3B,SR-3
574268595,574268595,RES,RES3A,443323.388,221661.694,4.947173550362587,-79.93307183,32.770319309,450190002002018,1,centroid,RES3A,SR-3
574268597,574268597,RES,RES1-2SNB,437360.158,218680.079,5.201977157225609,-79.93287143,32.770350664,450190002002018,1,centroid,RES1-2SNB,SR-3
574268706,574268706,RES,RES3A,521059.31,260529.655,4.805387237086296,-79.93405413,32.771895369,450190001003028,1,centroid,RES3A,SR-3
574268907,574268907,RES,RES3B,489917.358,244958.679,5.6097499885368345,-79.93643612,32.771395477,450190001003019,1,centroid,RES3B,SR-2
574268926,574268926,RES,RES3A,625595.694,312797.847,5.074223357849121,-79.93722348,32.776803473,450190001001006,1,centroid,RES3A,DR-1F
574269135,574269135,RES,RES3A,318561.495,159280.747,3.712516484827996,-79.93826701,32.773914061,450190001002002,1,centroid,RES3A,DR-1
574269195,574269195,RES,RES1-2SNB,432462.562,216231.281,7.467605705881119,-79.9371539,32.775141232,450190001002002,1,centroid,RES1-2SNB,DR-1F
574294815,574294815,COM,COM4,1760352.08,1760352.08,5.550618189740181,-79.9376746,32.779882371,450190004001005,1,centroid,COM4,DR-2F
574295941,574295941,RES,RES1-2SNB,189126.984,94563.4922,4.288736975607872,-79.94051647,32.778824337,450190005002018,1,centroid,RES1-2SNB,STR
574296073,574296073,RES,RES1-1SNB,333941.904,166970.952,4.209198798561096,-79.94069038,32.772157079,450190001003023,1,centroid,RES1-1SNB,SR-2
574346751,574346751,RES,RES1-2SNB,359456.617,179728.308,13.39830168598175,-79.93008132,32.775745364,450190002001030,1,centroid,RES1-2SNB,SR-5
574371565,574371565,COM,COM4,101801.883,101801.883,12.465729887065889,-79.93276684,32.781806628,450190051002053,1,centroid,COM4,GB
574371581,574371581,IND,IND2,41563.4205,62345.1308,11.105838139801026,-79.93258546,32.781970217,450190051002053,1,centroid,IND2,GB
574371591,574371591,COM,COM5,306327.578,306327.578,11.098756763601305,-79.93201544,32.781770845,450190051002053,1,centroid,COM5,GB
574371783,574371783,RES,RES1-2SNB,174016.803,87008.4018,10.737201390972135,-79.93575382,32.778675453,450190004001014,1,centroid,RES1-2SNB,DR-2F
574371920,574371920,RES,RES3A,428813.993,214406.996,6.443989373583793,-79.93667006,32.773601944,450190001002006,1,centroid,RES3A,DR-1
574372557,574372557,COM,COM4,388628.286,388628.286,13.259950070915222,-79.92938979,32.776111957,450190002001031,1,centroid,COM4,SR-5
574372970,574372970,RES,RES1-2SNB,158239.456,79119.7281,10.314655289850236,-79.93565177,32.776908084,450190001001007,1,centroid,RES1-2SNB,DR-1F
574372985,574372985,RES,RES1-2SNB,190842.768,95421.384,8.877666261863709,-79.93591088,32.777347278,450190001001007,1,centroid,RES1-2SNB,DR-1F
574409645,574409645,PUB,REL1,464815.304,464815.304,10.920502888212203,-79.93338057,32.776663,450190002001023,1,centroid,REL1,DR-1
574409651,574409651,COM,COM4,158221.99,158221.99,12.526135520076751,-79.93305761,32.776982082,450190002001023,1,centroid,COM4,GB
574409955,574409955,RES,RES1-2SNB,327402.067,163701.033,5.74792247677803,-79.93775815,32.770940705,450190001003029,1,centroid,RES1-2SNB,SR-2
574409957,574409957,RES,RES1-3SNB,346937.745,173468.872,5.754260750427246,-79.93765334,32.771058635,450190001003029,1,centroid,RES1-3SNB,SR-2
574421673,574421673,COM,COM7,102504.455,153756.682,11.520179606552125,-79.92907633,32.777112595,450190002001029,1,centroid,COM7,LB
574421941,574421941,COM,RES5,1451765.99,725882.998,10.784049704608917,-79.93595137,32.779986363,450190004001009,1,centroid,RES5,DR-4
574431443,574431443,RES,RES1-1SNB,287437.24,143718.62,4.927836848678589,-79.94106447,32.773697132,450190001003008,1,centroid,RES1-1SNB,STR
574446469,574446469,PUB,REL1,760348.057,760348.057,12.118791732711792,-79.92923676,32.778549824,450190051002059,1,centroid,REL1,SR-5
574446473,574446473,PUB,REL1,319528.811,319528.811,9.306437997932434,-79.92888433,32.779250513,450190051002059,1,centroid,REL1,SR-5
574447808,574447808,COM,COM3,300218.815,300218.815,11.561221551523207,-79.93434929,32.780741534,450190004001011,1,centroid,COM3,GB
574461015,574461015,RES,RES3A,266985.928,133492.964,5.5968458171939846,-79.92995578,32.780593928,450190051002051,1,centroid,RES3A,GB
574486752,574486752,RES,RES1-1SNB,122431.721,61215.8606,7.85760235086441,-79.9427401,32.777416396,450190001003001,1,centroid,RES1-1SNB,STR
574486758,574486758,RES,RES1-1SNB,194521.546,97260.773,5.292727578439712,-79.94238262,32.777178526,450190001003001,1,centroid,RES1-1SNB,STR
574486770,574486770,RES,RES1-2SNB,222200.794,111100.397,6.284586445474624,-79.94233945,32.774283067,450190001003024,1,centroid,RES1-2SNB,DR-2
574486776,574486776,RES,RES1-2SNB,265832.443,132916.221,6.284586445474624,-79.94233945,32.774283067,450190001003024,1,centroid,RES1-2SNB,DR-2
574486861,574486861,RES,RES1-2SNB,273499.346,136749.673,6.973802327871322,-79.93592137,32.775622979,450190001002001,1,centroid,RES1-2SNB,DR-1F
574486874,574486874,RES,RES1-1SNB,209170.815,104585.407,8.357450672569275,-79.93542766,32.774993284,450190001002000,1,centroid,RES1-1SNB,DR-1F
574486913,574486913,RES,RES1-3SNB,476983.788,238491.894,6.657897700452804,-79.93355832,32.771708828,450190002002003,1,centroid,RES1-3SNB,SR-4
574486922,574486922,RES,RES1-1SNB,198413.344,99206.6723,5.276184942345619,-79.93337915,32.770923728,450190002002007,1,centroid,RES1-1SNB,SR-3
574486924,574486924,RES,RES1-1SNB,183741.905,91870.9526,5.276184942345619,-79.93337915,32.770923728,450190002002007,1,centroid,RES1-1SNB,SR-3
574486955,574486955,RES,RES1-1SNB,144497.644,72248.8223,5.658129484534264,-79.93799754,32.777475499,450190001001004,1,centroid,RES1-1SNB,DR-1F
574486963,574486963,RES,RES1-1SNB,132360.047,66180.0239,6.748302774534225,-79.93784205,32.777169314,450190001001005,1,centroid,RES1-1SNB,DR-1F
574486977,574486977,RES,RES1-2SWB,203459.661,101729.83,10.104866488857269,-79.93505269,32.780658666,450190004001012,1,centroid,RES1-2SWB,UC
574487012,574487012,RES,RES1-1SNB,123961.813,61980.9065,12.734522594995498,-79.93341863,32.778558501,450190004001015,1,centroid,RES1-1SNB,GB
574487065,574487065,RES,RES1-1SNB,175246.325,87623.1627,10.10845606528282,-79.93516687,32.777103356,450190001001007,1,centroid,RES1-1SNB,DR-1F
574487081,574487081,RES,RES1-2SNB,298092.009,149046.004,9.743710827178957,-79.93463201,32.777303647,450190002001023,1,centroid,RES1-2SNB,DR-1F
574487097,574487097,RES,RES3A,139440.42,69720.21,11.739235287456513,-79.93315737,32.777824742,450190004001019,1,centroid,RES3A,GB
574488769,574488769,RES,RES1-3SNB,350217.527,175108.763,13.331395861186982,-79.92893496,32.776146937,450190002001017,1,centroid,RES1-3SNB,SR-5
573779329,573779329,RES,RES3A,400627.14,200313.57,8.307634642009734,-79.92831027,32.773372134,450190002002000,1,centroid,RES3A,SR-5
573779341,573779341,RES,RES3A,188982.225,94491.1127,8.087863236017228,-79.92817594,32.773609057,450190002002000,1,centroid,RES3A,SR-5
573779365,573779365,RES,RES1-3SNB,519053.749,259526.874,11.68560753191948,-79.92750038,32.774233574,450190002002000,1,centroid,RES1-3SNB,SR-4
573779367,573779367,RES,RES1-3SNB,475159.184,237579.592,12.148359392089844,-79.92875669,32.774286101,450190002002000,1,centroid,RES1-3SNB,SR-4
573779381,573779381,RES,RES1-3SNB,332044.938,166022.469,12.356149638328551,-79.92871575,32.774521312,450190002002000,1,centroid,RES1-3SNB,SR-5
573779398,573779398,RES,RES1-3SNB,377862.719,188931.359,12.29451984164238,-79.92745236,32.774767971,450190002002000,1,centroid,RES1-3SNB,SR-5
573779402,573779402,RES,RES3A,435104.759,217552.379,12.717450791664124,-79.92750067,32.774821471,450190002002000,1,centroid,RES3A,SR-5
573779407,573779407,RES,RES3A,632268.532,316134.266,11.875867597885131,-79.92841286,32.774869589,450190002002000,1,centroid,RES3A,SR-5
573779433,573779433,COM,COM4,79788.435,79788.435,9.8578678054142,-79.92799861,32.778946379,450190051002060,1,centroid,COM4,SR-5
573779441,573779441,RES,RES1-3SNB,357121.663,178560.831,10.359607518663406,-79.9280224,32.77925801,450190051002060,1,centroid,RES1-3SNB,SR-5
573782397,573782397,RES,RES1-3SNB,325748.019,162874.009,10.513204469213486,-79.92845103,32.779234726,450190051002049,1,centroid,RES1-3SNB,SR-5
573782598,573782598,RES,RES1-3SNB,369818.088,184909.044,5.5807138430356975,-79.92988988,32.7731489,450190002002005,1,centroid,RES1-3SNB,SR-4
573782409,573782409,RES,RES1-2SNB,336166.495,168083.247,6.118012186646461,-79.92854191,32.77226441,450190002002006,1,centroid,RES1-2SNB,SR-4
573782411,573782411,RES,RES1-2SNB,260117.115,130058.557,8.764575440235138,-79.92935025,32.772166019,450190002002006,1,centroid,RES1-2SNB,SR-4
573782427,573782427,RES,RES1-1SNB,408577.493,204288.746,5.7227731487226485,-79.92797887,32.772354604,450190002002006,1,centroid,RES1-1SNB,SR-3
573782462,573782462,COM,COM4,291515.928,291515.928,9.486326698932649,-79.92862976,32.781951428,450190051002043,1,centroid,COM4,GB
573782470,573782470,COM,COM4,295352.651,295352.651,9.128762960319518,-79.92897026,32.782111377,450190051002043,1,centroid,COM4,GB
573782478,573782478,COM,COM4,1094566.98,1094566.98,7.193289008255005,-79.92797978,32.782231327,450190051002043,1,centroid,COM4,GB
573782480,573782480,RES,RES3A,438600.419,219300.209,11.365237249279025,-79.92866159,32.777809893,450190002001020,1,centroid,RES3A,SR-5
573782497,573782497,RES,RES3A,331671.651,165835.825,11.498143878183363,-79.92883904,32.778133922,450190002001020,1,centroid,RES3A,SR-5
573782510,573782510,COM,RES4,255344.754,127672.377,10.659822513494492,-79.92820141,32.77829234,450190002001020,1,centroid,RES4,SR-5
573782514,573782514,RES,RES1-2SNB,315461.422,157730.711,12.73927062918663,-79.92882508,32.775158799,450190002001032,1,centroid,RES1-2SNB,SR-5
573782524,573782524,RES,RES1-2SNB,315674.72,157837.36,12.20305956193924,-79.92840181,32.775139393,450190002001032,1,centroid,RES1-2SNB,SR-5
573782536,573782536,RES,RES3A,348334.931,174167.465,12.079448754835129,-79.92838664,32.775587207,450190002001032,1,centroid,RES3A,SR-5
573782544,573782544,RES,RES3A,447913.95,223956.975,12.501309637184145,-79.9285131,32.775788861,450190002001032,1,centroid,RES3A,SR-5
573782558,573782558,RES,RES1-3SNB,460226.169,230113.084,8.395029759655,-79.92957264,32.772145758,450190002002005,1,centroid,RES1-3SNB,SR-4
573782566,573782566,RES,RES3A,430956.384,215478.192,8.874447454500197,-79.92964998,32.772328339,450190002002005,1,centroid,RES3A,SR-4
573782588,573782588,RES,RES1-3SWB,466695.29,233347.645,6.465873352589608,-79.92960379,32.772994753,450190002002005,1,centroid,RES1-3SWB,SR-4
573782592,573782592,RES,RES1-2SNB,419230.574,209615.287,5.40780913269043,-79.92951177,32.773126709,450190002002005,1,centroid,RES1-2SNB,SR-4
573783166,573783166,RES,RES1-2SNB,296290.608,148145.304,9.994413290176391,-79.93012658,32.774387509,450190002002001,1,centroid,RES1-2SNB,SR-5
573783171,573783171,RES,RES1-2SNB,644304.445,322152.222,11.778084688796998,-79.92939164,32.774427484,450190002002001,1,centroid,RES1-2SNB,SR-4
573783173,573783173,RES,RES1-2SNB,259280.726,129640.363,10.40391207493782,-79.92998159,32.774419791,450190002002001,1,centroid,RES1-2SNB,SR-5
573783183,573783183,RES,RES1-3SWB,566939.737,283469.868,10.312304739151,-79.93062888,32.774571123,450190002002001,1,centroid,RES1-3SWB,SR-5
573783299,573783299,COM,COM4,247245.38,247245.38,11.324489416475297,-79.93061493,32.778660238,450190051002058,1,centroid,COM4,GB
573783315,573783315,COM,COM4,897653.665,897653.665,9.44230139277458,-79.93008018,32.779441212,450190051002058,1,centroid,COM4,SR-5
573783323,573783323,COM,COM4,421660.246,421660.246,9.160947122888563,-79.93027735,32.779357218,450190051002058,1,centroid,COM4,GB
573783345,573783345,PUB,GOV1,1970215.21,1970215.21,12.121739894304277,-79.93097044,32.777869364,450190002001021,1,centroid,GOV1,GB
573783429,573783429,RES,RES1-3SNB,482789.36,241394.68,6.568151249895096,-79.92964276,32.771129193,450190002002010,1,centroid,RES1-3SNB,SR-4
573783431,573783431,RES,RES1-3SNB,602754.311,301377.155,7.581556962041855,-79.93011819,32.771237151,450190002002010,1,centroid,RES1-3SNB,SR-3
573785441,573785441,COM,COM4,1026368.62,1026368.62,12.072344694452283,-79.93185223,32.776545415,450190002001022,1,centroid,COM4,LB
573785643,573785643,RES,RES1-3SNB,455941.426,227970.713,8.043945093069077,-79.93212031,32.773068617,450190002002004,1,centroid,RES1-3SNB,SR-4
573785657,573785657,RES,RES3A,508062.425,254031.212,7.741156616773606,-79.93091969,32.773225942,450190002002004,1,centroid,RES3A,SR-3
573785659,573785659,RES,RES1-3SNB,417155.806,208577.903,8.120573828077315,-79.9322069,32.773305104,450190002002004,1,centroid,RES1-3SNB,SR-4
573785810,573785810,RES,RES1-2SNB,425926.764,212963.382,10.225175573997497,-79.9328413,32.774564598,450190002001025,1,centroid,RES1-2SNB,SR-5
573785812,573785812,RES,RES1-3SNB,510021.093,255010.546,10.021047650012967,-79.93265399,32.77477142,450190002001025,1,centroid,RES1-3SNB,SR-5
573785849,573785849,RES,RES1-2SNB,313450.715,156725.357,11.454582424459458,-79.9329071,32.775881966,450190002001025,1,centroid,RES1-2SNB,SR-5
573785853,573785853,RES,RES1-2SNB,287139.94,143569.97,10.436048522500991,-79.93315097,32.776053979,450190002001025,1,centroid,RES1-2SNB,SR-4
573785857,573785857,COM,COM4,332299.539,332299.539,11.09115208676338,-79.93289001,32.776126537,450190002001025,1,centroid,COM4,LB
573785887,573785887,RES,RES1-3SNB,437543.663,218771.831,5.778019694499969,-79.93317714,32.77173931,450190002002003,1,centroid,RES1-3SNB,SR-4
573785889,573785889,RES,RES3A,407714.914,203857.457,7.491478853082657,-79.93261637,32.771773692,450190002002003,1,centroid,RES3A,SR-4
573785891,573785891,RES,RES1-3SNB,543828.421,271914.21,5.6936188890266415,-79.93292102,32.771766614,450190002002003,1,centroid,RES1-3SNB,SR-4
573785901,573785901,RES,RES1-2SWB,677623.75,338811.875,5.634549276180267,-79.93353142,32.77226628,450190002002003,1,centroid,RES1-2SWB,SR-3
573785905,573785905,RES,RES1-3SWB,859344.189,429672.094,6.739153226604461,-79.93371244,32.772487911,450190002002003,1,centroid,RES1-3SWB,SR-3
573785933,573785933,RES,RES1-2SNB,530052.725,265026.362,8.524032362422943,-79.93359592,32.773408579,450190002002003,1,centroid,RES1-2SNB,SR-3
573785941,573785941,RES,RES1-2SWB,606947.532,303473.766,9.963461113414764,-79.93379667,32.773628558,450190002002003,1,centroid,RES1-2SWB,SR-3
573785954,573785954,RES,RES1-2SNB,294222.339,147111.169,9.632780478439331,-79.93260306,32.773944765,450190002002003,1,centroid,RES1-2SNB,SR-5
573785964,573785964,RES,RES1-3SWB,1262557.4,631278.702,9.442349107780457,-79.93368834,32.774043825,450190002002003,1,centroid,RES1-3SWB,SR-3
573785966,573785966,RES,RES1-3SNB,407165.781,203582.89,8.863549660043716,-79.93335075,32.774171168,450190002002003,1,centroid,RES1-3SNB,SR-3
573818739,573818739,RES,RES1-1SNB,256773.661,128386.83,5.953930450215339,-79.9258072,32.776117446,450190002001004,1,centroid,RES1-1SNB,DR-1F
573818746,573818746,COM,COM4,547179.498,547179.498,10.094687548341753,-79.92675255,32.776555258,450190002001004,1,centroid,COM4,LB
573827132,573827132,COM,COM3,1371978.25,1371978.25,13.71438465801239,-79.92772824,32.777642211,450190002001018,1,centroid,COM3,LB
573827144,573827144,COM,COM8,204505.916,204505.916,11.63860434006691,-79.92730578,32.777707213,450190002001018,1,centroid,COM8,LB
573827360,573827360,COM,COM8,3283507.99,3283507.99,6.112018477916718,-79.92787224,32.781358849,450190051002032,1,centroid,COM8,GB
573827748,573827748,COM,COM4,210487.941,210487.941,12.135287044906615,-79.92972682,32.776806657,450190002001028,1,centroid,COM4,LB
573827796,573827796,RES,RES1-2SNB,430527.574,215263.787,9.277630649795531,-79.92932179,32.783238162,450190051002038,1,centroid,RES1-2SNB,STR
573831834,573831834,COM,COM4,484551.421,484551.421,10.281274341068269,-79.93040738,32.781275186,450190051002055,1,centroid,COM4,GB
573831838,573831838,COM,COM4,1760352.08,1760352.08,8.639116263313293,-79.9307575,32.7811525,450190051002055,1,centroid,COM4,GB
573831693,573831693,RES,RES1-2SNB,311551.401,155775.7,10.793473809375763,-79.93238462,32.774996083,450190002001026,1,centroid,RES1-2SNB,SR-5
573831764,573831764,COM,COM1,877841.372,877841.372,13.007810682249067,-79.93178479,32.778780081,450190051002057,1,centroid,COM1,GB
573831776,573831776,COM,COM4,364108.814,364108.814,12.308070121097565,-79.93143087,32.778125781,450190051002057,1,centroid,COM4,GB
573831786,573831786,COM,COM4,380443.475,380443.475,12.71043590358734,-79.93271625,32.778164884,450190051002057,1,centroid,COM4,GB
573831792,573831792,COM,COM8,841405.512,841405.512,13.11387410038948,-79.931735,32.778508926,450190051002057,1,centroid,COM8,GB
573831799,573831799,RES,RES1-1SNB,212388.827,106194.413,12.07916950471878,-79.93261388,32.779041775,450190051002057,1,centroid,RES1-1SNB,GB
573831817,573831817,COM,COM8,3132520.38,3132520.38,10.039824678144456,-79.93136773,32.78120541,450190051002055,1,centroid,COM8,GB
573841002,573841002,RES,RES3A,593495.522,296747.761,5.302751249632835,-79.9321254,32.77072847,450190002002007,1,centroid,RES3A,SR-4
573841003,573841003,RES,RES1-2SNB,345105.176,172552.588,6.636381361656189,-79.9322566,32.770746347,450190002002007,1,centroid,RES1-2SNB,SR-4
573841007,573841007,RES,RES1-3SNB,588173.339,294086.669,5.020323001008034,-79.93286486,32.770822724,450190002002007,1,centroid,RES1-3SNB,SR-3
573841015,573841015,RES,RES3A,530598.726,265299.363,6.281454072670937,-79.93228322,32.771096832,450190002002007,1,centroid,RES3A,SR-4
573841018,573841018,RES,RES1-3SWB,437627.196,218813.598,5.003822604427338,-79.93356223,32.771210236,450190002002007,1,centroid,RES1-3SWB,SR-4
574267592,574267592,COM,COM1,609606.035,609606.035,4.821312706956864,-79.92617574,32.781501592,450190051002033,1,centroid,COM1,GB
574267610,574267610,COM,COM4,1058578.41,1058578.41,8.262403945293427,-79.92797932,32.78365938,450190051002033,1,centroid,COM4,GB
574267656,574267656,COM,COM1,2150905.54,2150905.54,8.276630056962967,-79.92661629,32.773262881,450190002001013,1,centroid,COM1,DR-1F
574267731,574267731,RES,RES1-3SNB,374114.826,187057.413,13.2520340732193,-79.92771583,32.775172679,450190002001016,1,centroid,RES1-3SNB,SR-5
