Object ID,Object Name,Primary Object Type,Secondary Object Type,Max Potential Damage: Structure,Max Potential Damage: Content,Ground Elevation,X Coordinate,Y Coordinate,Aggregation Label: Census Block,Finished Floor Height,Extraction Method,Damage Function: Structure,Damage Function: Content
574461315,574461315,RES,RES3A,266985.928,133492.964,12.94487459,-79.92732872,32.77663015,4.5019E+14,1,centroid,RES3A,RES3A
574476700,574476700,RES,RES1-2SNB,295657.824,147828.912,5.899164966,-79.93378521,32.77026138,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574476708,574476708,RES,RES1-2SNB,283806.077,141903.038,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574476724,574476724,RES,RES1-1SNB,110735.624,55367.8123,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476730,574476730,RES,RES1-1SNB,197464.184,98732.0922,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476736,574476736,RES,RES1-1SNB,192064.664,96032.3323,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476741,574476741,RES,RES1-1SNB,152049.256,76024.6281,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476745,574476745,RES,RES1-1SNB,206797.159,103398.579,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476747,574476747,RES,RES1-1SNB,197464.184,98732.0922,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476751,574476751,RES,RES1-1SNB,96964.414,48482.207,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476773,574476773,RES,RES1-1SNB,152049.256,76024.6281,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476798,574476798,RES,RES1-1SNB,184496.492,92248.246,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574476802,574476802,RES,RES1-1SNB,110735.624,55367.8123,5.867157192,-79.93241085,32.76996811,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486902,574486902,RES,RES1-2SNB,280219.109,140109.554,10.55727514,-79.9303937,32.77459162,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486910,574486910,RES,RES1-2SNB,230007.096,115003.548,7.084059973,-79.93189785,32.77319212,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486914,574486914,RES,RES1-2SNB,322348.697,161174.348,5.57854281,-79.93327038,32.77185745,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488770,574488770,RES,RES1-3SNB,423731.3,211865.65,13.69114823,-79.92839366,32.77625419,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488779,574488779,RES,RES1-3SNB,424256.573,212128.286,8.240444092,-79.92621897,32.77724125,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488782,574488782,RES,RES1-3SNB,385108.088,192554.044,5.99898202,-79.92578441,32.77724701,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488785,574488785,RES,RES1-3SNB,379411.942,189705.971,5.99898202,-79.92578441,32.77724701,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488787,574488787,RES,RES1-1SNB,227393.274,113696.637,5.99898202,-79.92578441,32.77724701,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574488788,574488788,RES,RES1-3SNB,378897.17,189448.585,5.99898202,-79.92578441,32.77724701,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488789,574488789,RES,RES1-2SNB,241995.344,120997.672,5.88594126,-79.92564707,32.77689795,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488790,574488790,RES,RES1-1SNB,149030.908,74515.4544,12.98669327,-79.9278244,32.77652053,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574488797,574488797,RES,RES1-1SNB,221444.471,110722.235,12.29002837,-79.92736548,32.77640732,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574488843,574488843,RES,RES3A,480189.335,240094.667,12.88244459,-79.92747743,32.7754444,4.5019E+14,1,centroid,RES3A,RES3A
574488864,574488864,RES,RES1-2SNB,220806.812,110403.406,11.14745814,-79.92787671,32.77403071,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488871,574488871,RES,RES1-2SNB,289486.505,144743.252,9.535656193,-79.92983764,32.7719155,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789243,573789243,RES,RES1-2SNB,194878.739,97439.3697,4.576184686,-79.93790448,32.77347593,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789247,573789247,RES,RES1-2SNB,373244.58,186622.29,3.9295521,-79.93793205,32.77378067,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789251,573789251,RES,RES1-3SNB,332044.938,166022.469,4.339080609,-79.93728257,32.77381471,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789170,573789170,RES,RES1-2SNB,310407.305,155203.652,6.079717766,-79.93719372,32.77633103,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789175,573789175,RES,RES1-2SNB,187328.797,93664.3986,5.034285898,-79.93724426,32.77657228,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789221,573789221,RES,RES1-2SNB,278796.48,139398.24,4.240934753,-79.93733943,32.77213217,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789222,573789222,RES,RES1-3SNB,287758.033,143879.016,4.189919198,-79.93767787,32.77224894,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789223,573789223,RES,RES1-2SNB,315958.475,157979.237,4.409536508,-79.93750956,32.77221536,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789231,573789231,RES,RES1-1SNB,216493.88,108246.94,4.252675773,-79.93774926,32.77278562,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573789235,573789235,RES,RES1-3SNB,493671.975,246835.987,4.885055262,-79.93724447,32.77312996,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789298,573789298,RES,RES3A,142877.236,71438.6183,5.348847074,-79.93733809,32.77155873,4.5019E+14,1,centroid,RES3A,RES3A
573789315,573789315,RES,RES3A,593431.397,296715.698,5.033460663,-79.9379042,32.7720469,4.5019E+14,1,centroid,RES3A,RES3A
573789343,573789343,RES,RES1-2SNB,395758.247,197879.123,3.844072623,-79.93920776,32.77497917,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789364,573789364,RES,RES1-2SNB,152780.471,76390.2355,4.042625713,-79.93889075,32.77435604,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789435,573789435,RES,RES3A,458822.049,229411.024,5.326869621,-79.93766712,32.77606916,4.5019E+14,1,centroid,RES3A,RES3A
573789439,573789439,RES,RES3A,618321.7,309160.85,4.485365822,-79.93758682,32.77628078,4.5019E+14,1,centroid,RES3A,RES3A
573789440,573789440,RES,RES1-3SNB,265790.941,132895.47,4.433242653,-79.93819563,32.77633863,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789442,573789442,RES,RES1-2SNB,273295.341,136647.67,5.175401463,-79.9376077,32.77650269,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789443,573789443,RES,RES3A,239773.053,119886.526,4.40447598,-79.93830366,32.7765604,4.5019E+14,1,centroid,RES3A,RES3A
573789711,573789711,RES,RES1-2SNB,349468.95,174734.475,4.533345215,-79.93896071,32.77321278,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789715,573789715,RES,RES1-2SNB,258723.133,129361.566,4.396553725,-79.9382641,32.77331864,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789717,573789717,RES,RES1-1SNB,237254.135,118627.067,4.302277086,-79.93895953,32.77331928,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573789733,573789733,RES,RES3B,329295.975,164647.987,3.517718018,-79.93830338,32.77370954,4.5019E+14,1,centroid,RES3B,RES3B
573794267,573794267,RES,RES1-2SNB,196385.717,98192.8589,4.610830865,-79.93978995,32.77651546,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573794271,573794271,RES,RES1-2SNB,378929.357,189464.678,4.568563974,-79.93951861,32.77655292,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573794285,573794285,RES,RES1-2SNB,183253.802,91626.9013,4.510254673,-79.9385364,32.77663255,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573794302,573794302,RES,RES1-2SNB,287137.578,143568.789,4.052517581,-79.94004055,32.7769923,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573795536,573795536,RES,RES3A,492636.203,246318.101,3.816137442,-79.93961593,32.77448816,4.5019E+14,1,centroid,RES3A,RES3A
573795546,573795546,RES,RES3B,416840.618,208420.309,3.421852704,-79.9401197,32.77416793,4.5019E+14,1,centroid,RES3B,RES3B
573795554,573795554,RES,RES1-2SNB,334400.76,167200.38,3.360468523,-79.94012605,32.77437951,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573795579,573795579,RES,RES1-2SNB,254541.186,127270.593,4.195087672,-79.93971605,32.7753113,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573795592,573795592,RES,RES1-1SNB,263823.556,131911.778,4.46904025,-79.93972569,32.77546918,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573800696,573800696,PUB,GOV1,679777.358,679777.358,5.665262878,-79.94347788,32.7750721,4.5019E+14,1,centroid,GOV1,GOV1
573800712,573800712,RES,RES3A,341705.939,170852.969,5.153884733,-79.94228272,32.77315423,4.5019E+14,1,centroid,RES3A,RES3A
573800720,573800720,RES,RES3A,519288.95,259644.475,4.597579,-79.9422464,32.77265369,4.5019E+14,1,centroid,RES3A,RES3A
573800722,573800722,RES,RES3A,577111.764,288555.882,4.580693754,-79.94239952,32.772745,4.5019E+14,1,centroid,RES3A,RES3A
573800730,573800730,RES,RES1-3SWB,628162.192,314081.096,4.723408164,-79.94265223,32.7729518,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573800789,573800789,RES,RES1-3SNB,344665.904,172332.952,6.665427285,-79.94244646,32.77728956,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573800967,573800967,PUB,GOV1,3216601.89,3216601.89,5.737602738,-79.94375075,32.77445651,4.5019E+14,1,centroid,GOV1,GOV1
573807482,573807482,RES,RES1-1SWB,161302.127,80651.0637,6.48518385,-79.94541169,32.77691412,4.5019E+14,1,centroid,RES1-1SWB,RES1-1SWB
573807490,573807490,RES,RES1-2SWB,223023.77,111511.885,5.6403928,-79.94646267,32.77742034,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573856087,573856087,RES,RES1-1SNB,196466.376,98233.1884,4.426466731,-79.93878284,32.77632334,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573860086,573860086,RES,RES1-2SWB,499438.347,249719.173,4.527184504,-79.93931502,32.77302727,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573860245,573860245,RES,RES1-2SWB,472699.865,236349.932,4.893218439,-79.94043882,32.7737918,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573860258,573860258,RES,RES3A,433981.459,216990.729,3.623364907,-79.94082046,32.77430937,4.5019E+14,1,centroid,RES3A,RES3A
573860265,573860265,RES,RES1-3SNB,268826.584,134413.292,3.460397434,-79.94083872,32.77452167,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573860275,573860275,RES,RES1-3SNB,372286.188,186143.094,3.208022012,-79.94060195,32.77477529,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573860294,573860294,RES,RES1-3SNB,297494.208,148747.104,3.963719564,-79.9407972,32.77536125,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574268769,574268769,RES,RES1-3SNB,398372.568,199186.284,5.627182001,-79.93731496,32.77442483,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574269131,574269131,RES,RES3A,375748.037,187874.018,4.793584813,-79.93902851,32.77384436,4.5019E+14,1,centroid,RES3A,RES3A
574269133,574269133,RES,RES1-2SNB,296763.093,148381.546,4.061685902,-79.9387764,32.77385446,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574269141,574269141,RES,RES3A,385474.488,192737.244,3.908103814,-79.93879442,32.77402703,4.5019E+14,1,centroid,RES3A,RES3A
574269147,574269147,RES,RES1-2SNB,292608.324,146304.162,4.727736541,-79.9380263,32.77422248,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574269157,574269157,RES,RES1-2SNB,322747.334,161373.667,4.880672521,-79.93827832,32.77450118,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574269163,574269163,RES,RES1-2SNB,263880.868,131940.434,5.570518476,-79.93819474,32.77464205,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574269178,574269178,RES,RES3A,434108.266,217054.133,6.588039021,-79.93747328,32.77478968,4.5019E+14,1,centroid,RES3A,RES3A
574269188,574269188,RES,RES1-2SNB,342192.863,171096.431,7.720457691,-79.9372582,32.77502324,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574269200,574269200,RES,RES1-2SNB,348872.893,174436.446,7.941006617,-79.93694112,32.77531276,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574269208,574269208,RES,RES1-3SNB,304255.44,152127.72,6.632392074,-79.93730022,32.7755449,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574270738,574270738,IND,IND2,139689.642,209534.463,3.530285446,-79.9412164,32.77320363,4.5019E+14,1,centroid,IND2,IND2
574295708,574295708,RES,RES1-1SNB,202967.576,101483.788,4.551960325,-79.93903767,32.7773345,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574296079,574296079,RES,RES3A,396840.114,198420.057,4.63416585,-79.94057589,32.77189943,4.5019E+14,1,centroid,RES3A,RES3A
574296087,574296087,RES,RES3B,350549.893,175274.946,4.656219569,-79.94012734,32.77218705,4.5019E+14,1,centroid,RES3B,RES3B
574296089,574296089,RES,RES1-3SNB,462461.497,231230.748,3.933932103,-79.94124728,32.77222429,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574296091,574296091,RES,RES3A,606467.792,303233.896,4.553875183,-79.94144284,32.77227004,4.5019E+14,1,centroid,RES3A,RES3A
574296099,574296099,RES,RES1-3SNB,472895.215,236447.607,4.888707806,-79.94077452,32.77243488,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574296101,574296101,RES,RES1-1SNB,326717.546,163358.773,3.682779085,-79.94124616,32.77252238,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574348016,574348016,RES,RES1-2SWB,266457.582,133228.791,4.684602566,-79.94471824,32.77720135,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
574372066,574372066,RES,RES1-2SNB,439401.111,219700.555,3.606587607,-79.93989683,32.77288952,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574372074,574372074,RES,RES1-2SNB,333296.728,166648.364,4.407643944,-79.94028232,32.77307384,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574371908,574371908,RES,RES3A,476457.776,238228.888,5.132707875,-79.93687935,32.77299427,4.5019E+14,1,centroid,RES3A,RES3A
574371916,574371916,RES,RES3A,517897.26,258948.63,5.673993942,-79.93690444,32.77341784,4.5019E+14,1,centroid,RES3A,RES3A
574371922,574371922,RES,RES3A,589127.191,294563.595,5.890710023,-79.93693362,32.77360999,4.5019E+14,1,centroid,RES3A,RES3A
574373106,574373106,RES,RES1-2SNB,396493.494,198246.747,4.954717997,-79.93837643,32.77185753,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574421861,574421861,RES,RES3A,459466.161,229733.08,4.658191528,-79.93882755,32.77152768,4.5019E+14,1,centroid,RES3A,RES3A
574422147,574422147,RES,RES3A,897877.103,448938.551,6.020762747,-79.94477888,32.77637768,4.5019E+14,1,centroid,RES3A,RES3A
574431445,574431445,RES,RES1-2SNB,269317.399,134658.699,4.453472642,-79.94121158,32.77390199,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574431449,574431449,RES,RES3A,587112.446,293556.223,3.588317453,-79.94184372,32.7749242,4.5019E+14,1,centroid,RES3A,RES3A
574431457,574431457,RES,RES1-1SNB,286959.597,143479.798,4.649262173,-79.9410735,32.773705,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574431607,574431607,RES,RES1-2SNB,259280.726,129640.363,4.639566641,-79.9439818,32.77681713,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486739,574486739,RES,RES1-1SNB,193814.392,96907.1961,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486740,574486740,RES,RES1-1SNB,152615.196,76307.5982,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486741,574486741,RES,RES1-1SNB,152049.256,76024.6281,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486749,574486749,RES,RES1-1SNB,190054.846,95027.4233,7.857602351,-79.9427401,32.7774164,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486762,574486762,RES,RES1-2SNB,237255.804,118627.902,6.284586445,-79.94233945,32.77428307,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486766,574486766,RES,RES1-2SNB,266250.638,133125.319,6.284586445,-79.94233945,32.77428307,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486771,574486771,RES,RES1-1SNB,214980.867,107490.433,6.284586445,-79.94233945,32.77428307,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486800,574486800,RES,RES1-1SNB,146198.845,73099.4228,4.491402943,-79.93871033,32.77737175,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486823,574486823,RES,RES1-1SNB,203264.754,101632.377,3.892720027,-79.94141607,32.77513743,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486826,574486826,RES,RES1-2SNB,259280.726,129640.363,3.878633931,-79.9408639,32.77505397,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486830,574486830,RES,RES3A,480189.335,240094.667,4.007586081,-79.94010269,32.77391971,4.5019E+14,1,centroid,RES3A,RES3A
574486832,574486832,RES,RES1-2SNB,216903.661,108451.83,3.530678117,-79.93988545,32.77390176,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486842,574486842,RES,RES1-2SNB,224152.369,112076.184,4.433450331,-79.93872965,32.77355638,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486851,574486851,RES,RES1-1SNB,229640.236,114820.118,6.583678964,-79.93801926,32.77558788,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486971,574486971,RES,RES1-1SNB,195637.5,97818.75,4.777656605,-79.93777386,32.77644532,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574486974,574486974,RES,RES1-1SNB,83839.2768,41919.6384,5.878535657,-79.93716135,32.77655981,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573475698,573475698,COM,RES4,554768.727,277384.363,10.75074932,-79.93360899,32.77603366,4.5019E+14,1,centroid,RES4,RES4
573475708,573475708,RES,RES1-2SNB,490715.011,245357.505,9.847769433,-79.93350694,32.77493165,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573475709,573475709,RES,RES1-2SNB,315816.689,157908.344,8.692769832,-79.93413964,32.77496308,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573475711,573475711,RES,RES3A,515193.929,257596.964,8.305951319,-79.93436789,32.77505395,4.5019E+14,1,centroid,RES3A,RES3A
573475714,573475714,RES,RES1-2SNB,431415.745,215707.872,10.79658936,-79.93346705,32.77536922,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573475717,573475717,RES,RES3A,464276.391,232138.195,8.898296353,-79.93438944,32.77556724,4.5019E+14,1,centroid,RES3A,RES3A
573475718,573475718,RES,RES1-2SNB,549872.964,274936.482,10.61702919,-79.93378306,32.77560641,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573475719,573475719,RES,RES1-3SNB,572625.009,286312.504,10.73075908,-79.93355151,32.77563399,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573475722,573475722,RES,RES3A,472691.602,236345.801,8.631593719,-79.9344114,32.77593236,4.5019E+14,1,centroid,RES3A,RES3A
573475723,573475723,PUB,REL1,1288320.16,1288320.16,10.55196313,-79.933893,32.77592835,4.5019E+14,1,centroid,REL1,REL1
573475724,573475724,COM,RES4,2539590.69,1269795.34,10.73425323,-79.9338145,32.775785,4.5019E+14,1,centroid,RES4,RES4
573785443,573785443,PUB,GOV1,27803778.7,27803778.7,13.53429884,-79.93214152,32.77720491,4.5019E+14,1,centroid,GOV1,GOV1
573785444,573785444,COM,COM1,529674.767,529674.767,13.53429884,-79.93214152,32.77720491,4.5019E+14,1,centroid,COM1,COM1
573785627,573785627,RES,RES3A,439396.744,219698.372,8.283421232,-79.93161064,32.7727038,4.5019E+14,1,centroid,RES3A,RES3A
573785633,573785633,RES,RES1-3SNB,571897.974,285948.987,9.910885435,-79.93114084,32.77283638,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573785645,573785645,RES,RES1-2SNB,313160.533,156580.266,7.070601213,-79.93180744,32.77302667,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573785826,573785826,RES,RES3A,699816.192,349908.096,10.76068108,-79.9331389,32.77516715,4.5019E+14,1,centroid,RES3A,RES3A
573785833,573785833,RES,RES3A,455341.643,227670.821,11.05317407,-79.93282842,32.77550688,4.5019E+14,1,centroid,RES3A,RES3A
573785879,573785879,RES,RES1-1SNB,408841.031,204420.515,5.912066399,-79.93363477,32.77168302,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573785895,573785895,RES,RES3A,624483.945,312241.972,5.423771367,-79.93366622,32.77200925,4.5019E+14,1,centroid,RES3A,RES3A
573785897,573785897,RES,RES3A,1071467.06,535733.531,9.100924774,-79.93256642,32.77200576,4.5019E+14,1,centroid,RES3A,RES3A
573785913,573785913,RES,RES1-3SWB,847277.661,423638.83,7.274331772,-79.93372203,32.77278673,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573785915,573785915,RES,RES1-2SWB,872756.52,436378.26,7.547883466,-79.9333603,32.77283474,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573785927,573785927,RES,RES1-3SNB,370283.461,185141.73,7.918272372,-79.93248569,32.77311995,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573785931,573785931,RES,RES1-2SNB,530052.725,265026.362,8.681455118,-79.93385672,32.77335525,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573785948,573785948,RES,RES1-3SNB,484807.212,242403.606,8.144704323,-79.93257043,32.77379602,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789030,573789030,RES,RES1-3SNB,359521.833,179760.916,8.093534282,-79.93440146,32.77377754,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789138,573789138,RES,RES1-3SNB,656912.536,328456.268,7.755161362,-79.93542728,32.7746297,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789147,573789147,COM,COM4,238869.229,238869.229,8.055448321,-79.93525106,32.77541878,4.5019E+14,1,centroid,COM4,COM4
573789178,573789178,RES,RES1-2SNB,168955.074,84477.5371,6.852291763,-79.93667741,32.77658462,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573831664,573831664,RES,RES1-3SNB,447918.097,223959.048,10.28611624,-79.93242602,32.77463488,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573831695,573831695,RES,RES1-1SNB,225832.561,112916.28,11.17246863,-79.93163876,32.77495676,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573831740,573831740,PUB,GOV1,869053.707,869053.707,12.71533569,-79.9322801,32.77614988,4.5019E+14,1,centroid,GOV1,GOV1
573831752,573831752,COM,COM4,79227.6614,79227.6614,10.80129281,-79.93162921,32.77607049,4.5019E+14,1,centroid,COM4,COM4
573831756,573831756,RES,RES1-3SNB,537089.544,268544.772,12.71533569,-79.93223243,32.77618988,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573831760,573831760,RES,RES3A,666671.125,333335.562,11.19486261,-79.93153616,32.7747915,4.5019E+14,1,centroid,RES3A,RES3A
573841010,573841010,COM,COM4,60341.6557,60341.6557,5.276184942,-79.93339798,32.77088776,4.5019E+14,1,centroid,COM4,COM4
573841014,573841014,RES,RES1-1SNB,462092.644,231046.322,5.878611922,-79.93291882,32.77109619,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573841022,573841022,RES,RES1-3SWB,733059.399,366529.699,4.897993459,-79.93364348,32.77140757,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573850067,573850067,RES,RES1-2SNB,340643.121,170321.56,6.414192135,-79.93572727,32.77203573,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573850071,573850071,RES,RES1-2SNB,294702.637,147351.318,5.28670219,-79.93617873,32.77228791,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
